RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2021-03-10;AUSQ21;BRBMEFAUS0V9;FINANCIAL;;;;;773,408;;;;
2021-03-10;B3SAOH21;BRB3SA330027;FINANCIAL;53,94;55,59;54,44;55,36;55,32;;;445;186200
2021-03-10;B3SAOJ21;BRB3SA340026;FINANCIAL;53,89;55,84;54,66;55,46;55,45;;;357;167100
2021-03-10;B3SAOK21;BRB3SA350025;FINANCIAL;;;;;55,59;;;;
2021-03-10;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;308,2;309,5;309,13;308,75;309,1;;;105;208
2021-03-10;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;304,9;306,5;305,6;305,65;306,5;;;15;57
2021-03-10;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;298,5;301,9;301,1;301,7;301,1;;;448;1377
2021-03-10;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;299,2;299,25;299,21;299,2;300,35;;;3;3
2021-03-10;BGIN21;BRBMEFBGI5W5;AGRIBUSINESS;307,35;307,75;307,6;307,6;308,8;;;10;21
2021-03-10;BGIQ21;BRBMEFBGI5Y1;AGRIBUSINESS;;;;;306;;;;
2021-03-10;BGIU21;BRBMEFBGI5Z8;AGRIBUSINESS;;;;;316;;;;
2021-03-10;BGIV21;BRBMEFBGI5V7;AGRIBUSINESS;318;320,9;319,99;320;320,35;;;74;274
2021-03-10;BGIX21;BRBMEFBGI609;AGRIBUSINESS;;;;;319,4;;;;
2021-03-10;BGIZ21;BRBMEFBGI5X3;AGRIBUSINESS;;;;;319,4;;;;
2021-03-10;BRIJ21;BRBMEFBRI2Y5;FINANCIAL;18722;18920;18761;18920;18903;;;2;5
2021-03-10;BRIM21;BRBMEFBRI2Z2;FINANCIAL;;;;;18978;;;;
2021-03-10;CADJ21;BRBMEFCAD3L3;FINANCIAL;;;;;4497,58;;;;
2021-03-10;CADK21;BRBMEFCAD3M1;FINANCIAL;;;;;4502,643;;;;
2021-03-10;CADM21;BRBMEFCAD3N9;FINANCIAL;;;;;4510,249;;;;
2021-03-10;CADN21;BRBMEFCAD3O7;FINANCIAL;;;;;4519,133;;;;
2021-03-10;CADQ21;BRBMEFCAD3P4;FINANCIAL;;;;;4528,553;;;;
2021-03-10;CANJ21;BRBMEFCAN0R4;FINANCIAL;1260,6;1265,1;1263,96;1260,6;1263,916;;;9;637
2021-03-10;CANK21;BRBMEFCAN0S2;FINANCIAL;;;;;1263,884;;;;
2021-03-10;CANM21;BRBMEFCAN0T0;FINANCIAL;;;;;1263,875;;;;
2021-03-10;CANN21;BRBMEFCAN0U8;FINANCIAL;;;;;1263,852;;;;
2021-03-10;CANQ21;BRBMEFCAN0V6;FINANCIAL;;;;;1263,896;;;;
2021-03-10;CCMF22;BRBMEFCCP2B0;AGRIBUSINESS;85,16;86,55;85,71;85,16;85,36;;;25;26
2021-03-10;CCMH21;BRBMEFCCP254;AGRIBUSINESS;90,3;91,18;90,77;91,1;91,08;;;543;970
2021-03-10;CCMH22;BRBMEFCCP2A2;AGRIBUSINESS;80;81,29;80,1;80,05;80;;;127;132
2021-03-10;CCMK21;BRBMEFCCP270;AGRIBUSINESS;93,17;94,46;93,62;93,82;93,86;;;3435;5513
2021-03-10;CCMK22;BRBMEFCCP2C8;AGRIBUSINESS;;;;;66,75;;;;
2021-03-10;CCMN21;BRBMEFCCP288;AGRIBUSINESS;88,13;89,4;88,49;88,9;88,81;;;604;1762
2021-03-10;CCMU21;BRBMEFCCP262;AGRIBUSINESS;84,6;85,79;85,03;84,65;84,82;;;274;495
2021-03-10;CCMU22;BRBMEFCCP2D6;AGRIBUSINESS;;;;;62,5;;;;
2021-03-10;CCMX21;BRBMEFCCP296;AGRIBUSINESS;84,86;85,63;85,42;84,86;84,99;;;203;277
2021-03-10;CCROOH21;BRCCRO330026;FINANCIAL;11,26;11,77;11,46;11,61;11,6;;;146;112800
2021-03-10;CCROOJ21;BRCCRO340025;FINANCIAL;11,28;11,81;11,51;11,64;11,63;;;148;85700
2021-03-10;CCROOK21;BRCCRO350024;FINANCIAL;;;;;11,65;;;;
2021-03-10;CHFJ21;BRBMEFCHF379;FINANCIAL;;;;;6114,407;;;;
2021-03-10;CHFK21;BRBMEFCHF387;FINANCIAL;;;;;6125,746;;;;
2021-03-10;CHFM21;BRBMEFCHF395;FINANCIAL;;;;;6141,341;;;;
2021-03-10;CHFN21;BRBMEFCHF3A7;FINANCIAL;;;;;6158,634;;;;
2021-03-10;CHFQ21;BRBMEFCHF3B5;FINANCIAL;;;;;6177,013;;;;
2021-03-10;CHLJ21;BRBMEFCHL0R9;FINANCIAL;724150;729950;726105,49;724150;724246,4;;;3;91
2021-03-10;CHLK21;BRBMEFCHL0S7;FINANCIAL;;;;;724010;;;;
2021-03-10;CHLM21;BRBMEFCHL0T5;FINANCIAL;;;;;723800;;;;
2021-03-10;CHLN21;BRBMEFCHL0U3;FINANCIAL;;;;;723551,4;;;;
2021-03-10;CHLQ21;BRBMEFCHL0V1;FINANCIAL;;;;;723289,1;;;;
2021-03-10;CIELOH21;BRCIEL330028;FINANCIAL;3,29;3,41;3,33;3,41;3,41;;;85;324000
2021-03-10;CIELOJ21;BRCIEL340027;FINANCIAL;3,29;3,41;3,33;3,4;3,42;;;27;76600
2021-03-10;CIELOK21;BRCIEL350026;FINANCIAL;;;;;3,42;;;;
2021-03-10;CLPJ21;BRBMEFCLP370;FINANCIAL;;;;;7849;;;;
2021-03-10;CLPK21;BRBMEFCLP388;FINANCIAL;;;;;7860,2;;;;
2021-03-10;CLPM21;BRBMEFCLP396;FINANCIAL;;;;;7875,7;;;;
2021-03-10;CLPN21;BRBMEFCLP3A9;FINANCIAL;;;;;7893,8;;;;
2021-03-10;CLPQ21;BRBMEFCLP3B7;FINANCIAL;;;;;7913,4;;;;
2021-03-10;CMIGPH21;BRCMIG430023;FINANCIAL;11,54;11,92;11,77;11,87;11,91;;;43;51700
2021-03-10;CMIGPJ21;BRCMIG440022;FINANCIAL;11,54;11,94;11,73;11,89;11,94;;;18;17200
2021-03-10;CMIGPK21;BRCMIG450021;FINANCIAL;;;;;11,97;;;;
2021-03-10;CNHJ21;BRBMEFCNH0R7;FINANCIAL;6512;6512;6512;6512;6512,75;;;1;8
2021-03-10;CNHK21;BRBMEFCNH0S5;FINANCIAL;;;;;6525,673;;;;
2021-03-10;CNHM21;BRBMEFCNH0T3;FINANCIAL;;;;;6541,655;;;;
2021-03-10;CNHN21;BRBMEFCNH0U1;FINANCIAL;;;;;6554,662;;;;
2021-03-10;CNHQ21;BRBMEFCNH0V9;FINANCIAL;;;;;6568,916;;;;
2021-03-10;CNYJ21;BRBMEFCNY378;FINANCIAL;;;;;8732,272;;;;
2021-03-10;CNYK21;BRBMEFCNY386;FINANCIAL;;;;;8720,463;;;;
2021-03-10;CNYM21;BRBMEFCNY394;FINANCIAL;;;;;8711,992;;;;
2021-03-10;CNYN21;BRBMEFCNY3A6;FINANCIAL;;;;;8709,026;;;;
2021-03-10;CNYQ21;BRBMEFCNY3B4;FINANCIAL;;;;;8707,408;;;;
2021-03-10;COGNOH21;BRCOGN330018;FINANCIAL;3,76;4,08;3,87;4,05;4,05;;;133;210500
2021-03-10;COGNOJ21;BRCOGN340017;FINANCIAL;3,77;4,09;3,89;4,09;4,06;;;95;160700
2021-03-10;COGNOK21;BRCOGN350016;FINANCIAL;;;;;4,06;;;;
2021-03-10;DAPF22;BRBMEFDAP322;FINANCIAL;-0,74;-0,74;-0,74;-0,74;100638,68;-0,74;;3;500
2021-03-10;DAPF23;BRBMEFDAP3I4;FINANCIAL;;;;;97903,3;1,15;;;
2021-03-10;DAPH21;BRBMEFDAP3G8;FINANCIAL;;;;;100081,06;-6,58;;;
2021-03-10;DAPJ21;BRBMEFDAP3H6;FINANCIAL;;;;;100509,11;-4,99;;;
2021-03-10;DAPK21;BRBMEFDAP1K4;FINANCIAL;-5,26;-5,15;-5,21;-5,26;100991,21;-5,26;;24;12380
2021-03-10;DAPK23;BRBMEFDAP1G2;FINANCIAL;1,36;1,41;1,38;1,36;97110,4;1,36;;17;3486
2021-03-10;DAPK25;BRBMEFDAP330;FINANCIAL;2,51;2,58;2,54;2,57;90113,05;2,53;;11;932
2021-03-10;DAPK35;BRBMEFDAP2L0;FINANCIAL;;;;;58229,16;3,9;;;
2021-03-10;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;33740,07;4,61;;;
2021-03-10;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;20772,19;4,72;;;
2021-03-10;DAPQ22;BRBMEFDAP116;FINANCIAL;0,4;0,46;0,42;0,46;99344,7;0,46;;10;1734
2021-03-10;DAPQ24;BRBMEFDAP1F4;FINANCIAL;2,33;2,34;2,33;2,34;92384,36;2,34;;10;597
2021-03-10;DAPQ26;BRBMEFDAP1L2;FINANCIAL;2,92;3,03;2,97;2,92;85535,04;2,92;;22;3959
2021-03-10;DAPQ28;BRBMEFDAP280;FINANCIAL;2,96;3,18;3,15;3,18;79280,53;3,18;;22;1599
2021-03-10;DAPQ30;BRBMEFDAP1E7;FINANCIAL;3,42;3,42;3,42;3,42;72896,35;3,42;;13;325
2021-03-10;DAPQ40;BRBMEFDAP3A1;FINANCIAL;;;;;44303,67;4,29;;;
2021-03-10;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;26500,95;4,63;;;
2021-03-10;DCOF22;BRBMEFDCO0R0;FINANCIAL;;;;;96308,48;4,615;;;
2021-03-10;DCOF23;BRBMEFDCO0S8;FINANCIAL;;;;;95154,53;2,765;;;
2021-03-10;DCOF24;BRBMEFDCO0T6;FINANCIAL;;;;;93746,56;2,336;;;
2021-03-10;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;91982,47;2,251;;;
2021-03-10;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;89996,12;2,275;;;
2021-03-10;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;87626,92;2,391;;;
2021-03-10;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;85484,39;2,455;;;
2021-03-10;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;83305,21;2,527;;;
2021-03-10;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;81256,07;2,579;;;
2021-03-10;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;79439,66;2,599;;;
2021-03-10;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;75637,46;2,686;;;
2021-03-10;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;71916,35;2,786;;;
2021-03-10;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;70581,73;2,773;;;
2021-03-10;DCOG22;BRBMEFDCO3P8;FINANCIAL;;;;;96207,99;4,326;;;
2021-03-10;DCOH22;BRBMEFDCO3Q6;FINANCIAL;;;;;96123,25;4,067;;;
2021-03-10;DCOJ21;BRBMEFDCO214;FINANCIAL;;;;;97205,37;47,045;;;
2021-03-10;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;96027,72;3,848;;;
2021-03-10;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;94833,79;2,601;;;
2021-03-10;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;93395,67;2,277;;;
2021-03-10;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;91451,97;2,269;;;
2021-03-10;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;97123,3;19,746;;;
2021-03-10;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;97042,64;13,218;;;
2021-03-10;DCON21;BRBMEFDCO115;FINANCIAL;;;;;96955,46;10,004;;;
2021-03-10;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;95725,55;3,363;;;
2021-03-10;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;94526,36;2,467;;;
2021-03-10;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;93003,65;2,24;;;
2021-03-10;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;91007,36;2,26;;;
2021-03-10;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;88964,64;2,303;;;
2021-03-10;DCOQ21;BRBMEFDCO3J1;FINANCIAL;;;;;96841,33;8,098;;;
2021-03-10;DCOU21;BRBMEFDCO3K9;FINANCIAL;;;;;96752,87;6,904;;;
2021-03-10;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;96640,34;6,105;;;
2021-03-10;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;95412,58;3,026;;;
2021-03-10;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;94191,05;2,372;;;
2021-03-10;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;92474,02;2,252;;;
2021-03-10;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;90508,76;2,266;;;
2021-03-10;DCOX21;BRBMEFDCO3M5;FINANCIAL;;;;;96522,36;5,496;;;
2021-03-10;DCOZ21;BRBMEFDCO3N3;FINANCIAL;;;;;96414,51;5,033;;;
2021-03-10;DDIF22;BRBMEFDDI1P9;FINANCIAL;;;;;96308,48;4,615;;;
2021-03-10;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;95154,53;2,765;;;
2021-03-10;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;93746,56;2,336;;;
2021-03-10;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;91982,47;2,251;;;
2021-03-10;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;89996,12;2,275;;;
2021-03-10;DDIF27;BRBMEFDDI4X7;FINANCIAL;2,431;2,431;2,431;2,431;87626,92;2,391;;1;200
2021-03-10;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;85484,39;2,455;;;
2021-03-10;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;83305,21;2,527;;;
2021-03-10;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;81256,07;2,579;;;
2021-03-10;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;79439,66;2,599;;;
2021-03-10;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;75637,46;2,686;;;
2021-03-10;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;71916,35;2,786;;;
2021-03-10;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;70581,73;2,773;;;
2021-03-10;DDIG22;BRBMEFDDI6X2;FINANCIAL;;;;;96207,99;4,326;;;
2021-03-10;DDIH22;BRBMEFDDI6Y0;FINANCIAL;;;;;96123,25;4,067;;;
2021-03-10;DDIJ21;BRBMEFDDI586;FINANCIAL;26,46;47,045;28,159;47,045;97205,37;47,045;;2;2180
2021-03-10;DDIJ22;BRBMEFDDI5I5;FINANCIAL;;;;;96027,72;3,848;;;
2021-03-10;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;94833,79;2,601;;;
2021-03-10;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;93395,67;2,277;;;
2021-03-10;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;91451,97;2,269;;;
2021-03-10;DDIK21;BRBMEFDDI6P8;FINANCIAL;;;;;97123,3;19,746;;;
2021-03-10;DDIM21;BRBMEFDDI6Q6;FINANCIAL;;;;;97042,64;13,218;;;
2021-03-10;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;96955,46;10,004;;;
2021-03-10;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;95725,55;3,363;;;
2021-03-10;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;94526,36;2,467;;;
2021-03-10;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;93003,65;2,24;;;
2021-03-10;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;91007,36;2,26;;;
2021-03-10;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;88964,64;2,303;;;
2021-03-10;DDIQ21;BRBMEFDDI6R4;FINANCIAL;;;;;96841,33;8,098;;;
2021-03-10;DDIU21;BRBMEFDDI6S2;FINANCIAL;;;;;96752,87;6,904;;;
2021-03-10;DDIV21;BRBMEFDDI5C8;FINANCIAL;;;;;96640,34;6,105;;;
2021-03-10;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;95412,58;3,026;;;
2021-03-10;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;94191,05;2,372;;;
2021-03-10;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;92474,02;2,252;;;
2021-03-10;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;90508,76;2,266;;;
2021-03-10;DDIX21;BRBMEFDDI6U8;FINANCIAL;;;;;96522,36;5,496;;;
2021-03-10;DDIZ21;BRBMEFDDI6V6;FINANCIAL;;;;;96414,51;5,033;;;
2021-03-10;DI1F22;BRBMEFD1I1N2;FINANCIAL;3,97;4,11;4,017;4,05;96818,08;4,035;;16197;678405
2021-03-10;DI1F23;BRBMEFD1I355;FINANCIAL;5,69;5,95;5,811;5,835;90211,21;5,845;;37285;683390
2021-03-10;DI1F24;BRBMEFD1I348;FINANCIAL;6,695;7,03;6,846;6,85;82971,75;6,89;;22757;266080
2021-03-10;DI1F25;BRBMEFD1I2Z4;FINANCIAL;7,24;7,59;7,41;7,39;76134,31;7,42;;22169;275680
2021-03-10;DI1F26;BRBMEFD1I4F2;FINANCIAL;7,57;7,92;7,746;7,7;69910,4;7,72;;1419;9425
2021-03-10;DI1F27;BRBMEFD1I4Z0;FINANCIAL;7,85;8,21;8,043;7,98;63898,35;8,02;;9973;110505
2021-03-10;DI1F28;BRBMEFD1I4Y3;FINANCIAL;8,16;8,4;8,29;8,21;58432,48;8,22;;55;315
2021-03-10;DI1F29;BRBMEFD1I4K2;FINANCIAL;8,22;8,57;8,417;8,36;53388,18;8,39;;4451;32635
2021-03-10;DI1F30;BRBMEFD1I504;FINANCIAL;;;;;48774,99;8,519;;;
2021-03-10;DI1F31;BRBMEFD1I686;FINANCIAL;8,46;8,78;8,639;8,57;44524,29;8,62;;1233;9185
2021-03-10;DI1F33;BRBMEFD1I678;FINANCIAL;8,75;8,78;8,756;8,78;36948,11;8,812;;4;45
2021-03-10;DI1F35;BRBMEFD1I6J9;FINANCIAL;;;;;30703,24;8,951;;;
2021-03-10;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;28199,96;8,951;;;
2021-03-10;DI1G22;BRBMEFD1I6X0;FINANCIAL;4,18;4,29;4,274;4,265;96336,81;4,23;;13;1100
2021-03-10;DI1H22;BRBMEFD1I6Y8;FINANCIAL;4,335;4,46;4,407;4,39;95882,8;4,401;;29;1045
2021-03-10;DI1J21;BRBMEFD1I439;FINANCIAL;2,21;2,28;2,254;2,276;99857,96;2,264;;3674;702540
2021-03-10;DI1J22;BRBMEFD1I5H5;FINANCIAL;4,48;4,64;4,536;4,58;95373,33;4,555;;5009;205395
2021-03-10;DI1J23;BRBMEFD1I5T0;FINANCIAL;6,015;6,26;6,104;6,15;88404,03;6,155;;102;2175
2021-03-10;DI1J24;BRBMEFD1I6C4;FINANCIAL;6,86;7,13;7,009;6,98;81287,28;7,044;;24;745
2021-03-10;DI1J25;BRBMEFD1I6M3;FINANCIAL;7,43;7,55;7,492;7,43;74460,79;7,55;;17;180
2021-03-10;DI1K21;BRBMEFD1I6N1;FINANCIAL;2,35;2,38;2,376;2,37;99664,55;2,38;;10;8015
2021-03-10;DI1M21;BRBMEFD1I6O9;FINANCIAL;2,594;2,64;2,626;2,62;99414,53;2,63;;10;7020
2021-03-10;DI1N21;BRBMEFD1I3W9;FINANCIAL;2,84;2,9;2,862;2,88;99130,98;2,86;;4518;347020
2021-03-10;DI1N22;BRBMEFD1I3X7;FINANCIAL;4,93;5,12;5;5,035;93787,25;5,02;;12878;153025
2021-03-10;DI1N23;BRBMEFD1I454;FINANCIAL;6,31;6,58;6,429;6,44;86569,94;6,455;;6979;69150
2021-03-10;DI1N24;BRBMEFD1I462;FINANCIAL;7,02;7,34;7,158;7,18;79557,73;7,19;;2564;28725
2021-03-10;DI1N25;BRBMEFD1I603;FINANCIAL;7,52;7,69;7,61;7,69;73072,82;7,58;;10;120
2021-03-10;DI1N26;BRBMEFD1I611;FINANCIAL;7,8;7,88;7,84;7,84;66903,5;7,882;;3;25
2021-03-10;DI1Q21;BRBMEFD1I6P6;FINANCIAL;3,07;3,14;3,109;3,1;98803,82;3,079;;13;3005
2021-03-10;DI1U21;BRBMEFD1I6Q4;FINANCIAL;3,27;3,33;3,313;3,325;98435,85;3,31;;13;1455
2021-03-10;DI1V21;BRBMEFD1I447;FINANCIAL;3,44;3,535;3,471;3,495;98072,16;3,49;;4905;253850
2021-03-10;DI1V22;BRBMEFD1I5L7;FINANCIAL;5,37;5,575;5,457;5,49;91984,37;5,475;;3192;38075
2021-03-10;DI1V23;BRBMEFD1I645;FINANCIAL;6,535;6,82;6,662;6,67;84630,54;6,737;;83;825
2021-03-10;DI1V24;BRBMEFD1I6G5;FINANCIAL;7,23;7,43;7,311;7,42;77798,42;7,316;;210;1895
2021-03-10;DI1V25;BRBMEFD1I6R2;FINANCIAL;7,59;7,69;7,656;7,59;71300,51;7,708;;2;15
2021-03-10;DI1X21;BRBMEFD1I6U6;FINANCIAL;3,61;3,695;3,648;3,64;97704,17;3,656;;16;375
2021-03-10;DI1Z21;BRBMEFD1I6V4;FINANCIAL;3,83;3,9;3,874;3,835;97321,84;3,809;;18;820
2021-03-10;DOLF22;BRBMEFDOL5X6;FINANCIAL;;;;;5808,963;;;;
2021-03-10;DOLF23;BRBMEFDOL660;FINANCIAL;;;;;6159,699;;;;
2021-03-10;DOLF24;BRBMEFDOL694;FINANCIAL;;;;;6598,051;;;;
2021-03-10;DOLF25;BRBMEFDOL3O0;FINANCIAL;;;;;7055,295;;;;
2021-03-10;DOLG22;BRBMEFDOL6H7;FINANCIAL;;;;;5831,892;;;;
2021-03-10;DOLH22;BRBMEFDOL6I5;FINANCIAL;;;;;5854,344;;;;
2021-03-10;DOLJ21;BRBMEFDOL5L1;FINANCIAL;5650;5819;5727,548;5678;5684,575;;;54350;371885
2021-03-10;DOLJ22;BRBMEFDOL538;FINANCIAL;;;;;5879,768;;;;
2021-03-10;DOLJ23;BRBMEFDOL5M9;FINANCIAL;;;;;6264,43;;;;
2021-03-10;DOLK21;BRBMEFDOL6A2;FINANCIAL;5662;5740;5739,611;5662;5690,8;;;3;1005
2021-03-10;DOLM21;BRBMEFDOL6B0;FINANCIAL;5707;5747,5;5727,25;5707;5700,373;;;2;10
2021-03-10;DOLN21;BRBMEFDOL4F6;FINANCIAL;5727;5727,5;5727,3;5727,5;5711,542;;;3;2000
2021-03-10;DOLN22;BRBMEFDOL561;FINANCIAL;;;;;5960,389;;;;
2021-03-10;DOLN23;BRBMEFDOL5C0;FINANCIAL;;;;;6376,412;;;;
2021-03-10;DOLN24;BRBMEFDOL5B2;FINANCIAL;;;;;6826,658;;;;
2021-03-10;DOLQ21;BRBMEFDOL6C8;FINANCIAL;;;;;5723,709;;;;
2021-03-10;DOLU21;BRBMEFDOL6D6;FINANCIAL;;;;;5739,857;;;;
2021-03-10;DOLV21;BRBMEFDOL5U2;FINANCIAL;;;;;5754,442;;;;
2021-03-10;DOLV22;BRBMEFDOL5D8;FINANCIAL;;;;;6057,343;;;;
2021-03-10;DOLV23;BRBMEFDOL6E4;FINANCIAL;;;;;6499,397;;;;
2021-03-10;DOLX21;BRBMEFDOL6F1;FINANCIAL;;;;;5769,064;;;;
2021-03-10;DOLZ21;BRBMEFDOL6G9;FINANCIAL;;;;;5785,257;;;;
2021-03-10;ETHF22;BRBMEFETH3V5;AGRIBUSINESS;;;;;2560;;;;
2021-03-10;ETHG22;BRBMEFETH3W3;AGRIBUSINESS;;;;;2570;;;;
2021-03-10;ETHH21;BRBMEFETH3M4;AGRIBUSINESS;2775;2830;2802,46;2785;2797,5;;;17;69
2021-03-10;ETHH22;BRBMEFETH3X1;AGRIBUSINESS;;;;;2575;;;;
2021-03-10;ETHJ21;BRBMEFETH3N2;AGRIBUSINESS;2395;2395;2395;2395;2395;;;2;20
2021-03-10;ETHK21;BRBMEFETH3K8;AGRIBUSINESS;2260;2270;2268,88;2260;2265;;;3;45
2021-03-10;ETHM21;BRBMEFETH3O0;AGRIBUSINESS;;;;;2285;;;;
2021-03-10;ETHN21;BRBMEFETH3P7;AGRIBUSINESS;;;;;2330;;;;
2021-03-10;ETHQ21;BRBMEFETH3Q5;AGRIBUSINESS;;;;;2385;;;;
2021-03-10;ETHU21;BRBMEFETH3R3;AGRIBUSINESS;2350;2350;2350;2350;2415;;;1;1
2021-03-10;ETHV21;BRBMEFETH3S1;AGRIBUSINESS;;;;;2447,5;;;;
2021-03-10;ETHX21;BRBMEFETH3T9;AGRIBUSINESS;;;;;2495;;;;
2021-03-10;ETHZ21;BRBMEFETH3U7;AGRIBUSINESS;;;;;2530;;;;
2021-03-10;EUPJ21;BRBMEFEUP0R6;FINANCIAL;1178;1194,4;1190,52;1182,8;1192,126;;;88;1411
2021-03-10;EUPK21;BRBMEFEUP0S4;FINANCIAL;;;;;1192,816;;;;
2021-03-10;EUPM21;BRBMEFEUP0T2;FINANCIAL;;;;;1193,673;;;;
