RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2021-03-17;AFSJ21;BRBMEFAFS0R6;FINANCIAL;14650;14976;14675,11;14650;14678,1;;;13;1477
2021-03-17;AFSK21;BRBMEFAFS0S4;FINANCIAL;;;;;14729,1;;;;
2021-03-17;AFSM21;BRBMEFAFS0T2;FINANCIAL;;;;;14788,2;;;;
2021-03-17;AFSN21;BRBMEFAFS0U0;FINANCIAL;;;;;14842,8;;;;
2021-03-17;AFSQ21;BRBMEFAFS0V8;FINANCIAL;;;;;14896,5;;;;
2021-03-17;ARBJ21;BRBMEFARB0R1;FINANCIAL;;;;;60,446;;;;
2021-03-17;ARBK21;BRBMEFARB0S9;FINANCIAL;;;;;58,811;;;;
2021-03-17;ARBM21;BRBMEFARB0T7;FINANCIAL;;;;;56,978;;;;
2021-03-17;ARBN21;BRBMEFARB0U5;FINANCIAL;;;;;55,111;;;;
2021-03-17;ARBQ21;BRBMEFARB0V3;FINANCIAL;;;;;53,264;;;;
2021-03-17;ARSJ21;BRBMEFARS0G5;FINANCIAL;;;;;92475,6;;;;
2021-03-17;ARSK21;BRBMEFARS0H3;FINANCIAL;;;;;95149,3;;;;
2021-03-17;ARSM21;BRBMEFARS0I1;FINANCIAL;;;;;98382,9;;;;
2021-03-17;ARSN21;BRBMEFARS0J9;FINANCIAL;;;;;101913,9;;;;
2021-03-17;ARSQ21;BRBMEFARS0K7;FINANCIAL;;;;;105703,3;;;;
2021-03-17;AUDJ21;BRBMEFAUD3M9;FINANCIAL;;;;;4358,799;;;;
2021-03-17;AUDK21;BRBMEFAUD3N7;FINANCIAL;;;;;4363,94;;;;
2021-03-17;AUDM21;BRBMEFAUD3O5;FINANCIAL;;;;;4372,014;;;;
2021-03-17;AUDN21;BRBMEFAUD3P2;FINANCIAL;;;;;4380,967;;;;
2021-03-17;AUDQ21;BRBMEFAUD3Q0;FINANCIAL;;;;;4391,915;;;;
2021-03-17;AUSJ21;BRBMEFAUS0R7;FINANCIAL;771,9;781,3;777,58;781,2;779,786;;;10;749
2021-03-17;AUSK21;BRBMEFAUS0S5;FINANCIAL;780,5;781,4;780,77;781,4;779,856;;;2;915
2021-03-17;AUSM21;BRBMEFAUS0T3;FINANCIAL;;;;;779,934;;;;
2021-03-17;AUSN21;BRBMEFAUS0U1;FINANCIAL;;;;;780,004;;;;
2021-03-17;AUSQ21;BRBMEFAUS0V9;FINANCIAL;;;;;780,061;;;;
2021-03-17;B3SAOJ21;BRB3SA340026;FINANCIAL;51,82;53,37;52,48;53,37;53,06;;;779;274300
2021-03-17;B3SAOK21;BRB3SA350025;FINANCIAL;51,98;53,54;52,63;53,54;53,2;;;65;35500
2021-03-17;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;310,1;314,25;312,1;311,3;311,1;;;372;753
2021-03-17;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;307,5;312,75;309,93;309,5;309,5;;;124;209
2021-03-17;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;304,5;309,2;307,15;304,9;305,35;;;819;1839
2021-03-17;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;305,5;307,25;306,41;305,5;305,9;;;8;10
2021-03-17;BGIN21;BRBMEFBGI5W5;AGRIBUSINESS;;;;;309,95;;;;
2021-03-17;BGIQ21;BRBMEFBGI5Y1;AGRIBUSINESS;;;;;307,15;;;;
2021-03-17;BGIU21;BRBMEFBGI5Z8;AGRIBUSINESS;;;;;317,15;;;;
2021-03-17;BGIV21;BRBMEFBGI5V7;AGRIBUSINESS;320,5;324,2;322,57;321,75;321,55;;;85;207
2021-03-17;BGIX21;BRBMEFBGI609;AGRIBUSINESS;;;;;320,55;;;;
2021-03-17;BGIZ21;BRBMEFBGI5X3;AGRIBUSINESS;;;;;320,55;;;;
2021-03-17;BRIJ21;BRBMEFBRI2Y5;FINANCIAL;19407;19428;19407;19428;19428;;;3;107
2021-03-17;BRIM21;BRBMEFBRI2Z2;FINANCIAL;;;;;19506;;;;
2021-03-17;CADJ21;BRBMEFCAD3L3;FINANCIAL;;;;;4502,783;;;;
2021-03-17;CADK21;BRBMEFCAD3M1;FINANCIAL;;;;;4507,868;;;;
2021-03-17;CADM21;BRBMEFCAD3N9;FINANCIAL;;;;;4515,796;;;;
2021-03-17;CADN21;BRBMEFCAD3O7;FINANCIAL;;;;;4524,667;;;;
2021-03-17;CADQ21;BRBMEFCAD3P4;FINANCIAL;;;;;4535,489;;;;
2021-03-17;CANJ21;BRBMEFCAN0R4;FINANCIAL;1240,2;1248,3;1245,42;1240,2;1241,396;;;8;475
2021-03-17;CANK21;BRBMEFCAN0S2;FINANCIAL;;;;;1241,348;;;;
2021-03-17;CANM21;BRBMEFCAN0T0;FINANCIAL;;;;;1241,336;;;;
2021-03-17;CANN21;BRBMEFCAN0U8;FINANCIAL;;;;;1241,327;;;;
2021-03-17;CANQ21;BRBMEFCAN0V6;FINANCIAL;;;;;1241,369;;;;
2021-03-17;CCMF22;BRBMEFCCP2B0;AGRIBUSINESS;86;86,3;86,19;86,2;85,76;;;18;36
2021-03-17;CCMH22;BRBMEFCCP2A2;AGRIBUSINESS;80,8;81,5;81,25;80,8;80,8;;;21;108
2021-03-17;CCMK21;BRBMEFCCP270;AGRIBUSINESS;94,06;95,95;95,29;94,81;94,9;;;4046;6002
2021-03-17;CCMK22;BRBMEFCCP2C8;AGRIBUSINESS;;;;;69,5;;;;
2021-03-17;CCMN21;BRBMEFCCP288;AGRIBUSINESS;88,88;91;90,16;90,1;90,03;;;1368;2002
2021-03-17;CCMU21;BRBMEFCCP262;AGRIBUSINESS;84,71;85,74;85,39;84,99;84,97;;;519;923
2021-03-17;CCMU22;BRBMEFCCP2D6;AGRIBUSINESS;;;;;64;;;;
2021-03-17;CCMX21;BRBMEFCCP296;AGRIBUSINESS;85,7;86,62;86,18;85,7;85,5;;;127;194
2021-03-17;CCROOJ21;BRCCRO340025;FINANCIAL;12,03;12,56;12,2;12,46;12,39;;;184;135100
2021-03-17;CCROOK21;BRCCRO350024;FINANCIAL;12,06;12,59;12,38;12,49;12,36;;;173;129000
2021-03-17;CHFJ21;BRBMEFCHF379;FINANCIAL;;;;;6064,596;;;;
2021-03-17;CHFK21;BRBMEFCHF387;FINANCIAL;;;;;6075,821;;;;
2021-03-17;CHFM21;BRBMEFCHF395;FINANCIAL;;;;;6091,739;;;;
2021-03-17;CHFN21;BRBMEFCHF3A7;FINANCIAL;;;;;6108,977;;;;
2021-03-17;CHFQ21;BRBMEFCHF3B5;FINANCIAL;;;;;6129,129;;;;
2021-03-17;CHLJ21;BRBMEFCHL0R9;FINANCIAL;729200;733650;733452,69;729200;722038,2;;;4;130
2021-03-17;CHLK21;BRBMEFCHL0S7;FINANCIAL;;;;;721830;;;;
2021-03-17;CHLM21;BRBMEFCHL0T5;FINANCIAL;;;;;721690,5;;;;
2021-03-17;CHLN21;BRBMEFCHL0U3;FINANCIAL;;;;;722347,9;;;;
2021-03-17;CHLQ21;BRBMEFCHL0V1;FINANCIAL;;;;;724341,6;;;;
2021-03-17;CIELOJ21;BRCIEL340027;FINANCIAL;3,47;3,69;3,56;3,66;3,66;;;122;406100
2021-03-17;CIELOK21;BRCIEL350026;FINANCIAL;3,48;3,7;3,55;3,7;3,67;;;51;162000
2021-03-17;CLPJ21;BRBMEFCLP370;FINANCIAL;;;;;7741,7;;;;
2021-03-17;CLPK21;BRBMEFCLP388;FINANCIAL;;;;;7752,3;;;;
2021-03-17;CLPM21;BRBMEFCLP396;FINANCIAL;;;;;7767,4;;;;
2021-03-17;CLPN21;BRBMEFCLP3A9;FINANCIAL;;;;;7775,5;;;;
2021-03-17;CLPQ21;BRBMEFCLP3B7;FINANCIAL;;;;;7772,9;;;;
2021-03-17;CMIGPJ21;BRCMIG440022;FINANCIAL;11,87;12,18;12,08;12,13;12,19;;;78;92600
2021-03-17;CMIGPK21;BRCMIG450021;FINANCIAL;11,91;12,19;12,07;12,07;12,22;;;5;4800
2021-03-17;CNHJ21;BRBMEFCNH0R7;FINANCIAL;6492,5;6500;6492,77;6500;6496,152;;;3;361
2021-03-17;CNHK21;BRBMEFCNH0S5;FINANCIAL;;;;;6510,584;;;;
2021-03-17;CNHM21;BRBMEFCNH0T3;FINANCIAL;;;;;6526,658;;;;
2021-03-17;CNHN21;BRBMEFCNH0U1;FINANCIAL;;;;;6541,213;;;;
2021-03-17;CNHQ21;BRBMEFCNH0V9;FINANCIAL;;;;;6556,109;;;;
2021-03-17;CNYJ21;BRBMEFCNY378;FINANCIAL;;;;;8588,162;;;;
2021-03-17;CNYK21;BRBMEFCNY386;FINANCIAL;;;;;8593,311;;;;
2021-03-17;CNYM21;BRBMEFCNY394;FINANCIAL;;;;;8585,435;;;;
2021-03-17;CNYN21;BRBMEFCNY3A6;FINANCIAL;;;;;8579,536;;;;
2021-03-17;CNYQ21;BRBMEFCNY3B4;FINANCIAL;;;;;8577,722;;;;
2021-03-17;COGNOJ21;BRCOGN340017;FINANCIAL;3,94;4,16;4,01;4,1;4,13;;;113;171000
2021-03-17;COGNOK21;BRCOGN350016;FINANCIAL;3,95;4,17;4,04;4,17;4,13;;;93;163400
2021-03-17;DAPF22;BRBMEFDAP322;FINANCIAL;-0,58;-0,58;-0,58;-0,58;100488,24;-0,58;;5;350
2021-03-17;DAPF23;BRBMEFDAP3I4;FINANCIAL;;;;;97748,28;1,25;;;
2021-03-17;DAPJ21;BRBMEFDAP3H6;FINANCIAL;;;;;100414,63;-5,08;;;
2021-03-17;DAPK21;BRBMEFDAP1K4;FINANCIAL;-6,22;-6,05;-6,08;-6,22;101043,29;-6,18;;5;1640
2021-03-17;DAPK23;BRBMEFDAP1G2;FINANCIAL;1,49;1,5;1,49;1,49;96869,02;1,49;;18;4842
2021-03-17;DAPK25;BRBMEFDAP330;FINANCIAL;2,6;2,64;2,62;2,6;89902,93;2,6;;7;1432
2021-03-17;DAPK35;BRBMEFDAP2L0;FINANCIAL;;;;;58511,4;3,87;;;
2021-03-17;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;33770,26;4,61;;;
2021-03-17;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;21132,12;4,67;;;
2021-03-17;DAPM21;BRBMEFDAP3J2;FINANCIAL;;;;;100926,95;-3,74;;;
2021-03-17;DAPQ22;BRBMEFDAP116;FINANCIAL;0,59;0,65;0,62;0,6;99172,4;0,59;;11;2752
2021-03-17;DAPQ24;BRBMEFDAP1F4;FINANCIAL;2,4;2,4;2,4;2,4;92242,51;2,4;;13;281
2021-03-17;DAPQ26;BRBMEFDAP1L2;FINANCIAL;2,99;3,06;3,03;2,99;85269,75;2,99;;20;3523
2021-03-17;DAPQ28;BRBMEFDAP280;FINANCIAL;3,28;3,31;3,3;3,28;78594,37;3,31;;13;1072
2021-03-17;DAPQ30;BRBMEFDAP1E7;FINANCIAL;3,51;3,51;3,51;3,51;72352,19;3,51;;7;245
2021-03-17;DAPQ40;BRBMEFDAP3A1;FINANCIAL;;;;;44340,61;4,29;;;
2021-03-17;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;26524,76;4,63;;;
2021-03-17;DCOF22;BRBMEFDCO0R0;FINANCIAL;;;;;99085,4;1,138;;;
2021-03-17;DCOF23;BRBMEFDCO0S8;FINANCIAL;;;;;97903,77;1,175;;;
2021-03-17;DCOF24;BRBMEFDCO0T6;FINANCIAL;;;;;96576,24;1,25;;;
2021-03-17;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;94774,76;1,431;;;
2021-03-17;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;92729,8;1,611;;;
2021-03-17;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;90319,05;1,821;;;
2021-03-17;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;88027,14;1,972;;;
2021-03-17;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;85858,33;2,082;;;
2021-03-17;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;83756,29;2,173;;;
2021-03-17;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;81904,01;2,223;;;
2021-03-17;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;78013,7;2,354;;;
2021-03-17;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;74193,28;2,485;;;
2021-03-17;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;72831,83;2,485;;;
2021-03-17;DCOG22;BRBMEFDCO3P8;FINANCIAL;;;;;99001,59;1,131;;;
2021-03-17;DCOH22;BRBMEFDCO3Q6;FINANCIAL;;;;;98891,45;1,153;;;
2021-03-17;DCOJ21;BRBMEFDCO214;FINANCIAL;;;;;99977,8;0,533;;;
2021-03-17;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;98765,65;1,184;;;
2021-03-17;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;97596,18;1,187;;;
2021-03-17;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;96228,46;1,27;;;
2021-03-17;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;94206,31;1,5;;;
2021-03-17;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;99890,84;0,837;;;
2021-03-17;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;99807;0,916;;;
2021-03-17;DCON21;BRBMEFDCO115;FINANCIAL;;;;;99715,79;0,968;;;
2021-03-17;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;98480,91;1,179;;;
2021-03-17;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;97286,98;1,198;;;
2021-03-17;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;95836,94;1,301;;;
2021-03-17;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;93752,25;1,531;;;
2021-03-17;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;91634,92;1,701;;;
2021-03-17;DCOQ21;BRBMEFDCO3J1;FINANCIAL;;;;;99613,57;1,012;;;
2021-03-17;DCOU21;BRBMEFDCO3K9;FINANCIAL;;;;;99525,33;1,022;;;
2021-03-17;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;99411,68;1,076;;;
2021-03-17;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;98163,58;1,192;;;
2021-03-17;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;96998,77;1,199;;;
2021-03-17;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;95274,09;1,38;;;
2021-03-17;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;93209;1,581;;;
2021-03-17;DCOX21;BRBMEFDCO3M5;FINANCIAL;;;;;99310,79;1,091;;;
2021-03-17;DCOZ21;BRBMEFDCO3N3;FINANCIAL;;;;;99204,2;1,115;;;
2021-03-17;DDIF22;BRBMEFDDI1P9;FINANCIAL;;;;;99085,4;1,138;;;
2021-03-17;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;97903,77;1,175;;;
2021-03-17;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;96576,24;1,25;;;
2021-03-17;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;94774,76;1,431;;;
2021-03-17;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;92729,8;1,611;;;
2021-03-17;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;90319,05;1,821;;;
2021-03-17;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;88027,14;1,972;;;
2021-03-17;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;85858,33;2,082;;;
2021-03-17;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;83756,29;2,173;;;
2021-03-17;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;81904,01;2,223;;;
2021-03-17;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;78013,7;2,354;;;
2021-03-17;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;74193,28;2,485;;;
2021-03-17;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;72831,83;2,485;;;
2021-03-17;DDIG22;BRBMEFDDI6X2;FINANCIAL;;;;;99001,59;1,131;;;
2021-03-17;DDIH22;BRBMEFDDI6Y0;FINANCIAL;;;;;98891,45;1,153;;;
2021-03-17;DDIJ21;BRBMEFDDI586;FINANCIAL;;;;;99977,8;0,533;;;
2021-03-17;DDIJ22;BRBMEFDDI5I5;FINANCIAL;1,19;1,19;1,19;1,19;98765,65;1,184;;1;100
2021-03-17;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;97596,18;1,187;;;
2021-03-17;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;96228,46;1,27;;;
2021-03-17;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;94206,31;1,5;;;
2021-03-17;DDIK21;BRBMEFDDI6P8;FINANCIAL;;;;;99890,84;0,837;;;
2021-03-17;DDIM21;BRBMEFDDI6Q6;FINANCIAL;;;;;99807;0,916;;;
2021-03-17;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;99715,79;0,968;;;
2021-03-17;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;98480,91;1,179;;;
2021-03-17;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;97286,98;1,198;;;
2021-03-17;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;95836,94;1,301;;;
2021-03-17;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;93752,25;1,531;;;
2021-03-17;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;91634,92;1,701;;;
2021-03-17;DDIQ21;BRBMEFDDI6R4;FINANCIAL;;;;;99613,57;1,012;;;
2021-03-17;DDIU21;BRBMEFDDI6S2;FINANCIAL;;;;;99525,33;1,022;;;
2021-03-17;DDIV21;BRBMEFDDI5C8;FINANCIAL;;;;;99411,68;1,076;;;
2021-03-17;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;98163,58;1,192;;;
2021-03-17;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;96998,77;1,199;;;
2021-03-17;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;95274,09;1,38;;;
2021-03-17;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;93209;1,581;;;
2021-03-17;DDIX21;BRBMEFDDI6U8;FINANCIAL;;;;;99310,79;1,091;;;
2021-03-17;DDIZ21;BRBMEFDDI6V6;FINANCIAL;;;;;99204,2;1,115;;;
2021-03-17;DI1F22;BRBMEFD1I1N2;FINANCIAL;4,23;4,3;4,279;4,25;96723,58;4,265;;10795;581440
2021-03-17;DI1F23;BRBMEFD1I355;FINANCIAL;5,935;6,085;6,028;5,945;90076,21;6;;19233;363270
2021-03-17;DI1F24;BRBMEFD1I348;FINANCIAL;6,865;7,035;6,964;6,88;82995,09;6,93;;10771;175146
2021-03-17;DI1F25;BRBMEFD1I2Z4;FINANCIAL;7,33;7,52;7,44;7,39;76296,32;7,4;;10990;184695
2021-03-17;DI1F26;BRBMEFD1I4F2;FINANCIAL;7,59;7,79;7,703;7,66;70263,42;7,64;;1528;16470
2021-03-17;DI1F27;BRBMEFD1I4Z0;FINANCIAL;7,83;8,05;7,962;7,88;64374,59;7,91;;6105;72450
2021-03-17;DI1F28;BRBMEFD1I4Y3;FINANCIAL;8,04;8,21;8,14;8,09;59040,18;8,08;;150;1045
2021-03-17;DI1F29;BRBMEFD1I4K2;FINANCIAL;8,15;8,38;8,278;8,22;54129,74;8,22;;2409;20225
2021-03-17;DI1F30;BRBMEFD1I504;FINANCIAL;;;;;49626,14;8,325;;;
2021-03-17;DI1F31;BRBMEFD1I686;FINANCIAL;8,36;8,56;8,467;8,39;45489,22;8,4;;557;6155
2021-03-17;DI1F33;BRBMEFD1I678;FINANCIAL;8,49;8,56;8,522;8,49;37902,27;8,592;;4;20
2021-03-17;DI1F35;BRBMEFD1I6J9;FINANCIAL;;;;;31622,54;8,731;;;
2021-03-17;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;29102,61;8,731;;;
2021-03-17;DI1G22;BRBMEFD1I6X0;FINANCIAL;4,425;4,425;4,425;4,425;96212,76;4,48;;2;10
2021-03-17;DI1H22;BRBMEFD1I6Y8;FINANCIAL;4,59;4,675;4,653;4,59;95785,78;4,605;;13;785
2021-03-17;DI1J21;BRBMEFD1I439;FINANCIAL;2,414;2,464;2,441;2,422;99895;2,436;;211;795950
2021-03-17;DI1J22;BRBMEFD1I5H5;FINANCIAL;4,755;4,84;4,808;4,78;95224,77;4,8;;1940;54295
2021-03-17;DI1J23;BRBMEFD1I5T0;FINANCIAL;6,24;6,385;6,334;6,25;88262,31;6,3;;276;2345
2021-03-17;DI1J24;BRBMEFD1I6C4;FINANCIAL;7,09;7,16;7,15;7,12;81316,72;7,079;;7;65
2021-03-17;DI1J25;BRBMEFD1I6M3;FINANCIAL;7,43;7,54;7,529;7,43;74708,33;7,5;;26;245
2021-03-17;DI1K21;BRBMEFD1I6N1;FINANCIAL;2,45;2,49;2,469;2,458;99699,34;2,478;;35;93975
2021-03-17;DI1M21;BRBMEFD1I6O9;FINANCIAL;2,7;2,784;2,754;2,74;99441,77;2,75;;85;39495
2021-03-17;DI1N21;BRBMEFD1I3W9;FINANCIAL;2,94;3;2,975;2,96;99157,15;2,965;;3618;428900
2021-03-17;DI1N22;BRBMEFD1I3X7;FINANCIAL;5,205;5,31;5,273;5,22;93596,74;5,265;;4370;54760
2021-03-17;DI1N23;BRBMEFD1I454;FINANCIAL;6,5;6,65;6,594;6,515;86473,08;6,565;;3166;50380
2021-03-17;DI1N24;BRBMEFD1I462;FINANCIAL;7,14;7,31;7,243;7,16;79594,45;7,22;;1380;21680
2021-03-17;DI1N25;BRBMEFD1I603;FINANCIAL;7,5;7,63;7,519;7,5;73382,68;7,51;;32;610
2021-03-17;DI1N26;BRBMEFD1I611;FINANCIAL;7,74;7,86;7,83;7,74;67316,55;7,787;;15;215
2021-03-17;DI1Q21;BRBMEFD1I6P6;FINANCIAL;3,21;3,215;3,213;3,21;98815,96;3,21;;42;7830
2021-03-17;DI1U21;BRBMEFD1I6Q4;FINANCIAL;3,43;3,48;3,479;3,43;98429,61;3,468;;9;2005
2021-03-17;DI1V21;BRBMEFD1I447;FINANCIAL;3,635;3,71;3,683;3,66;98043;3,675;;3274;278085
2021-03-17;DI1V22;BRBMEFD1I5L7;FINANCIAL;5,63;5,75;5,715;5,64;91778,53;5,7;;1818;30040
2021-03-17;DI1V23;BRBMEFD1I645;FINANCIAL;6,71;6,865;6,827;6,73;84589,05;6,812;;23;230
2021-03-17;DI1V24;BRBMEFD1I6G5;FINANCIAL;7,25;7,4;7,382;7,26;77894,65;7,321;;10;130
2021-03-17;DI1V25;BRBMEFD1I6R2;FINANCIAL;;;;;71631,59;7,633;;;
2021-03-17;DI1X21;BRBMEFD1I6U6;FINANCIAL;3,86;3,89;3,882;3,86;97655,12;3,857;;14;1450
2021-03-17;DI1Z21;BRBMEFD1I6V4;FINANCIAL;4,06;4,095;4,089;4,06;97251,82;4,024;;22;5785
2021-03-17;DOLF22;BRBMEFDOL5X6;FINANCIAL;;;;;5721,478;;;;
2021-03-17;DOLF23;BRBMEFDOL660;FINANCIAL;;;;;6070,441;;;;
2021-03-17;DOLF24;BRBMEFDOL694;FINANCIAL;;;;;6499,035;;;;
2021-03-17;DOLF25;BRBMEFDOL3O0;FINANCIAL;;;;;6937,772;;;;
2021-03-17;DOLG22;BRBMEFDOL6H7;FINANCIAL;;;;;5746,99;;;;
2021-03-17;DOLH22;BRBMEFDOL6I5;FINANCIAL;;;;;5766,186;;;;
2021-03-17;DOLJ21;BRBMEFDOL5L1;FINANCIAL;5572,5;5686;5634,296;5587;5589,73;;;34186;235845
2021-03-17;DOLJ22;BRBMEFDOL538;FINANCIAL;;;;;5792,779;;;;
2021-03-17;DOLJ23;BRBMEFDOL5M9;FINANCIAL;;;;;6175,733;;;;
2021-03-17;DOLK21;BRBMEFDOL6A2;FINANCIAL;;;;;5595,828;;;;
2021-03-17;DOLM21;BRBMEFDOL6B0;FINANCIAL;;;;;5605,613;;;;
2021-03-17;DOLN21;BRBMEFDOL4F6;FINANCIAL;;;;;5616,566;;;;
2021-03-17;DOLN22;BRBMEFDOL561;FINANCIAL;;;;;5876,548;;;;
2021-03-17;DOLN23;BRBMEFDOL5C0;FINANCIAL;;;;;6283,545;;;;
2021-03-17;DOLN24;BRBMEFDOL5B2;FINANCIAL;;;;;6724,827;;;;
2021-03-17;DOLQ21;BRBMEFDOL6C8;FINANCIAL;;;;;5630,181;;;;
2021-03-17;DOLU21;BRBMEFDOL6D6;FINANCIAL;;;;;5647,274;;;;
2021-03-17;DOLV21;BRBMEFDOL5U2;FINANCIAL;5725;5725;5725;5725;5663,068;;;2;1960
2021-03-17;DOLV22;BRBMEFDOL5D8;FINANCIAL;;;;;5973,656;;;;
2021-03-17;DOLV23;BRBMEFDOL6E4;FINANCIAL;;;;;6404,468;;;;
2021-03-17;DOLX21;BRBMEFDOL6F1;FINANCIAL;;;;;5679,791;;;;
2021-03-17;DOLZ21;BRBMEFDOL6G9;FINANCIAL;;;;;5697,224;;;;
2021-03-17;ETHF22;BRBMEFETH3V5;AGRIBUSINESS;;;;;2550;;;;
2021-03-17;ETHG22;BRBMEFETH3W3;AGRIBUSINESS;;;;;2560;;;;
2021-03-17;ETHH21;BRBMEFETH3M4;AGRIBUSINESS;2565;2625;2580,37;2580;2675;;;16;109
2021-03-17;ETHH22;BRBMEFETH3X1;AGRIBUSINESS;;;;;2575;;;;
2021-03-17;ETHJ21;BRBMEFETH3N2;AGRIBUSINESS;2270;2280;2276,66;2270;2335;;;3;30
2021-03-17;ETHK21;BRBMEFETH3K8;AGRIBUSINESS;;;;;2295;;;;
2021-03-17;ETHM21;BRBMEFETH3O0;AGRIBUSINESS;;;;;2265;;;;
2021-03-17;ETHN21;BRBMEFETH3P7;AGRIBUSINESS;;;;;2330;;;;
2021-03-17;ETHQ21;BRBMEFETH3Q5;AGRIBUSINESS;;;;;2350;;;;
2021-03-17;ETHU21;BRBMEFETH3R3;AGRIBUSINESS;;;;;2415;;;;
2021-03-17;ETHV21;BRBMEFETH3S1;AGRIBUSINESS;;;;;2455;;;;
2021-03-17;ETHX21;BRBMEFETH3T9;AGRIBUSINESS;2460;2460;2460;2460;2495;;;3;12
2021-03-17;ETHZ21;BRBMEFETH3U7;AGRIBUSINESS;;;;;2525;;;;
2021-03-17;EUPJ21;BRBMEFEUP0R6;FINANCIAL;1189,7;1199,1;1195,47;1197,6;1198,543;;;13;536
2021-03-17;EUPK21;BRBMEFEUP0S4;FINANCIAL;;;;;1199,218;;;;
2021-03-17;EUPM21;BRBMEFEUP0T2;FINANCIAL;;;;;1200,046;;;;
2021-03-17;EUPN21;BRBMEFEUP0U0;FINANCIAL;;;;;1200,829;;;;
2021-03-17;EUPQ21;BRBMEFEUP0V8;FINANCIAL;;;;;1201,596;;;;
2021-03-17;EURJ21;BRBMEFEUR5S1;FINANCIAL;;;;;6696,699;;;;
2021-03-17;EURK21;BRBMEFEUR5T9;FINANCIAL;;;;;6708,17;;;;
2021-03-17;EURM21;BRBMEFEUR5U7;FINANCIAL;;;;;6724,211;;;;
2021-03-17;EURN21;BRBMEFEUR5V5;FINANCIAL;;;;;6741,683;;;;
2021-03-17;EURQ21;BRBMEFEUR5W3;FINANCIAL;;;;;6761,974;;;;
2021-03-17;GBPJ21;BRBMEFGBP3L4;FINANCIAL;;;;;7795,084;;;;
2021-03-17;GBPK21;BRBMEFGBP3M2;FINANCIAL;;;;;7804,202;;;;
