RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2021-02-17;BGIG21;BRBMEFBGI5S3;AGRIBUSINESS;297,7;299,95;299,28;299,95;299,8;;;282;685
2021-02-17;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;292;294,5;293,21;294;294,2;;;38;91
2021-02-17;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;;;;;286,9;;;;
2021-02-17;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;281,55;285;284,17;284;284,05;;;104;249
2021-02-17;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;;;;;274,85;;;;
2021-02-17;BGIN21;BRBMEFBGI5W5;AGRIBUSINESS;;;;;292,05;;;;
2021-02-17;BGIQ21;BRBMEFBGI5Y1;AGRIBUSINESS;;;;;261,05;;;;
2021-02-17;BGIU21;BRBMEFBGI5Z8;AGRIBUSINESS;;;;;268,05;;;;
2021-02-17;BGIV21;BRBMEFBGI5V7;AGRIBUSINESS;292;295;294,52;295;295,15;;;20;38
2021-02-17;BGIX21;BRBMEFBGI609;AGRIBUSINESS;;;;;292,45;;;;
2021-02-17;BGIZ21;BRBMEFBGI5X3;AGRIBUSINESS;;;;;268,7;;;;
2021-02-17;BRIJ21;BRBMEFBRI2Y5;FINANCIAL;;;;;20000;;;;
2021-02-17;BRIM21;BRBMEFBRI2Z2;FINANCIAL;;;;;20067;;;;
2021-02-17;CADH21;BRBMEFCAD3K5;FINANCIAL;;;;;4265,565;;;;
2021-02-17;CADJ21;BRBMEFCAD3L3;FINANCIAL;;;;;4270,091;;;;
2021-02-17;CADK21;BRBMEFCAD3M1;FINANCIAL;;;;;4274,001;;;;
2021-02-17;CADM21;BRBMEFCAD3N9;FINANCIAL;;;;;4279,787;;;;
2021-02-17;CADN21;BRBMEFCAD3O7;FINANCIAL;;;;;4286,412;;;;
2021-02-17;CANH21;BRBMEFCAN0Q6;FINANCIAL;1270;1273,3;1272,69;1270;1270,48;;;4;45
2021-02-17;CANJ21;BRBMEFCAN0R4;FINANCIAL;1270,5;1270,8;1270,78;1270,5;1270,456;;;5;156
2021-02-17;CANK21;BRBMEFCAN0S2;FINANCIAL;;;;;1270,451;;;;
2021-02-17;CANM21;BRBMEFCAN0T0;FINANCIAL;;;;;1270,473;;;;
2021-02-17;CANN21;BRBMEFCAN0U8;FINANCIAL;;;;;1270,5;;;;
2021-02-17;CCMF22;BRBMEFCCP2B0;AGRIBUSINESS;;;;;77,57;;;;
2021-02-17;CCMH21;BRBMEFCCP254;AGRIBUSINESS;85,61;87;86,46;87;86,84;;;1275;1748
2021-02-17;CCMH22;BRBMEFCCP2A2;AGRIBUSINESS;;;;;69,5;;;;
2021-02-17;CCMK21;BRBMEFCCP270;AGRIBUSINESS;84,13;85,15;84,76;85,05;85;;;411;717
2021-02-17;CCMK22;BRBMEFCCP2C8;AGRIBUSINESS;;;;;62;;;;
2021-02-17;CCMN21;BRBMEFCCP288;AGRIBUSINESS;78,12;79,19;79,02;79,15;78,45;;;15;15
2021-02-17;CCMU21;BRBMEFCCP262;AGRIBUSINESS;75,62;76,4;76,2;76,36;76,37;;;77;192
2021-02-17;CCMU22;BRBMEFCCP2D6;AGRIBUSINESS;;;;;62,5;;;;
2021-02-17;CCMX21;BRBMEFCCP296;AGRIBUSINESS;77,1;77,1;77,1;77,1;77,1;;;5;25
2021-02-17;CCROOG21;BRCCRO320027;FINANCIAL;12,44;12,44;12,44;12,44;12,45;;;1;1400
2021-02-17;CCROOH21;BRCCRO330026;FINANCIAL;12,39;12,58;12,47;12,49;12,47;;;49;37700
2021-02-17;CCROOJ21;BRCCRO340025;FINANCIAL;12,46;12,51;12,48;12,5;12,49;;;4;2800
2021-02-17;CHFH21;BRBMEFCHF361;FINANCIAL;;;;;6032,183;;;;
2021-02-17;CHFJ21;BRBMEFCHF379;FINANCIAL;;;;;6043,181;;;;
2021-02-17;CHFK21;BRBMEFCHF387;FINANCIAL;;;;;6054,085;;;;
2021-02-17;CHFM21;BRBMEFCHF395;FINANCIAL;;;;;6067,121;;;;
2021-02-17;CHFN21;BRBMEFCHF3A7;FINANCIAL;;;;;6081,39;;;;
2021-02-17;CHLH21;BRBMEFCHL0Q1;FINANCIAL;713850;715100;715070,58;713850;713738;;;2;85
2021-02-17;CHLJ21;BRBMEFCHL0R9;FINANCIAL;;;;;713470;;;;
2021-02-17;CHLK21;BRBMEFCHL0S7;FINANCIAL;;;;;713292,5;;;;
2021-02-17;CHLM21;BRBMEFCHL0T5;FINANCIAL;;;;;713105,2;;;;
2021-02-17;CHLN21;BRBMEFCHL0U3;FINANCIAL;;;;;712912,7;;;;
2021-02-17;CIELOG21;BRCIEL320029;FINANCIAL;;;;;3,68;;;;
2021-02-17;CIELOH21;BRCIEL330028;FINANCIAL;3,58;3,69;3,63;3,67;3,68;;;67;224500
2021-02-17;CIELOJ21;BRCIEL340027;FINANCIAL;3,6;3,72;3,65;3,69;3,68;;;79;277000
2021-02-17;CLPH21;BRBMEFCLP362;FINANCIAL;;;;;7592,9;;;;
2021-02-17;CLPJ21;BRBMEFCLP370;FINANCIAL;;;;;7603,6;;;;
2021-02-17;CLPK21;BRBMEFCLP388;FINANCIAL;;;;;7612,5;;;;
2021-02-17;CLPM21;BRBMEFCLP396;FINANCIAL;;;;;7624,9;;;;
2021-02-17;CLPN21;BRBMEFCLP3A9;FINANCIAL;;;;;7638,9;;;;
2021-02-17;CMIGPG21;BRCMIG420024;FINANCIAL;;;;;13,24;;;;
2021-02-17;CMIGPH21;BRCMIG430023;FINANCIAL;13,17;13,43;13,28;13,28;13,26;;;12;13600
2021-02-17;CMIGPJ21;BRCMIG440022;FINANCIAL;13,25;13,43;13,3;13,43;13,28;;;4;4800
2021-02-17;CNHH21;BRBMEFCNH0Q9;FINANCIAL;6441;6441;6441;6441;6444,479;;;2;92
2021-02-17;CNHJ21;BRBMEFCNH0R7;FINANCIAL;;;;;6458,572;;;;
2021-02-17;CNHK21;BRBMEFCNH0S5;FINANCIAL;;;;;6472,761;;;;
2021-02-17;CNHM21;BRBMEFCNH0T3;FINANCIAL;;;;;6487,519;;;;
2021-02-17;CNHN21;BRBMEFCNH0U1;FINANCIAL;;;;;6501,042;;;;
2021-02-17;CNYH21;BRBMEFCNY360;FINANCIAL;;;;;8399,386;;;;
2021-02-17;CNYJ21;BRBMEFCNY378;FINANCIAL;;;;;8391,046;;;;
2021-02-17;CNYK21;BRBMEFCNY386;FINANCIAL;;;;;8380,465;;;;
2021-02-17;CNYM21;BRBMEFCNY394;FINANCIAL;;;;;8372,799;;;;
2021-02-17;CNYN21;BRBMEFCNY3A6;FINANCIAL;;;;;8368,129;;;;
2021-02-17;COGNOG21;BRCOGN320019;FINANCIAL;4,22;4,22;4,22;4,22;4,26;;;1;2200
2021-02-17;COGNOH21;BRCOGN330018;FINANCIAL;4,13;4,29;4,2;4,26;4,26;;;125;205700
2021-02-17;COGNOJ21;BRCOGN340017;FINANCIAL;4,14;4,3;4,2;4,3;4,27;;;85;130000
2021-02-17;DAPF22;BRBMEFDAP322;FINANCIAL;-0,89;-0,89;-0,89;-0,89;100822,85;-0,89;;14;305
2021-02-17;DAPF23;BRBMEFDAP3I4;FINANCIAL;;;;;98730,89;0,67;;;
2021-02-17;DAPG21;BRBMEFDAP3F0;FINANCIAL;;;;;100000;0;;;
2021-02-17;DAPH21;BRBMEFDAP3G8;FINANCIAL;;;;;100320,43;-4,38;;;
2021-02-17;DAPJ21;BRBMEFDAP3H6;FINANCIAL;;;;;100501,1;-3,1;;;
2021-02-17;DAPK21;BRBMEFDAP1K4;FINANCIAL;-3,1;-3,1;-3,1;-3,1;100765,19;-3,1;;10;893
2021-02-17;DAPK23;BRBMEFDAP1G2;FINANCIAL;0,89;0,9;0,89;0,89;98043,34;0,89;;17;328
2021-02-17;DAPK25;BRBMEFDAP330;FINANCIAL;2,1;2,11;2,1;2,11;91553,67;2,11;;10;352
2021-02-17;DAPK35;BRBMEFDAP2L0;FINANCIAL;;;;;59138,39;3,77;;;
2021-02-17;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;35901,35;4,33;;;
2021-02-17;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;23223,12;4,37;;;
2021-02-17;DAPQ22;BRBMEFDAP116;FINANCIAL;0,04;0,05;0,04;0,04;99925,44;0,05;;17;659
2021-02-17;DAPQ24;BRBMEFDAP1F4;FINANCIAL;1,83;1,86;1,83;1,83;93877,15;1,83;;18;2112
2021-02-17;DAPQ26;BRBMEFDAP1L2;FINANCIAL;2,58;2,58;2,58;2,58;86953,46;2,58;;8;248
2021-02-17;DAPQ28;BRBMEFDAP280;FINANCIAL;3,05;3,05;3,05;3,05;79882,32;3,05;;6;305
2021-02-17;DAPQ30;BRBMEFDAP1E7;FINANCIAL;3,34;3,34;3,34;3,34;73218,08;3,35;;3;23
2021-02-17;DAPQ40;BRBMEFDAP3A1;FINANCIAL;;;;;45447,08;4,14;;;
2021-02-17;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;28920,29;4,31;;;
2021-02-17;DCOF22;BRBMEFDCO0R0;FINANCIAL;;;;;99753,5;0,278;;;
2021-02-17;DCOF23;BRBMEFDCO0S8;FINANCIAL;;;;;98743;0,67;;;
2021-02-17;DCOF24;BRBMEFDCO0T6;FINANCIAL;;;;;97577,51;0,852;;;
2021-02-17;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;96109,05;1,03;;;
2021-02-17;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;94425,44;1,194;;;
2021-02-17;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;92268,57;1,405;;;
2021-02-17;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;90357,3;1,53;;;
2021-02-17;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;88278,76;1,662;;;
2021-02-17;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;86121,54;1,79;;;
2021-02-17;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;84174,17;1,877;;;
2021-02-17;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;80439,59;2,018;;;
2021-02-17;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;76727,35;2,155;;;
2021-02-17;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;75427,92;2,159;;;
2021-02-17;DCOG22;BRBMEFDCO3P8;FINANCIAL;;;;;99643,55;0,369;;;
2021-02-17;DCOH21;BRBMEFDCO3F9;FINANCIAL;;;;;100641,42;-19,12;;;
2021-02-17;DCOJ21;BRBMEFDCO214;FINANCIAL;;;;;100561,78;-4,677;;;
2021-02-17;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;99502,69;0,441;;;
2021-02-17;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;98450,7;0,731;;;
2021-02-17;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;97291,2;0,88;;;
2021-02-17;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;95874,42;1,03;;;
2021-02-17;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;100479,58;-2,291;;;
2021-02-17;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;100402,88;-1,389;;;
2021-02-17;DCON21;BRBMEFDCO115;FINANCIAL;;;;;100321,89;-0,862;;;
2021-02-17;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;99244,77;0,549;;;
2021-02-17;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;98195,32;0,764;;;
2021-02-17;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;96968,52;0,915;;;
2021-02-17;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;95397,2;1,089;;;
2021-02-17;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;93461,34;1,285;;;
2021-02-17;DCOQ21;BRBMEFDCO3J1;FINANCIAL;;;;;100229,7;-0,497;;;
2021-02-17;DCOU21;BRBMEFDCO3K9;FINANCIAL;;;;;100139,57;-0,256;;;
2021-02-17;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;100040,82;-0,065;;;
2021-02-17;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;98964,84;0,635;;;
2021-02-17;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;97917,62;0,8;;;
2021-02-17;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;96533,08;0,978;;;
2021-02-17;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;94983,68;1,127;;;
2021-02-17;DCOX21;BRBMEFDCO3M5;FINANCIAL;;;;;99940,78;0,083;;;
2021-02-17;DCOZ21;BRBMEFDCO3N3;FINANCIAL;;;;;99863,07;0,172;;;
2021-02-17;DDIF22;BRBMEFDDI1P9;FINANCIAL;;;;;99753,5;0,278;;;
2021-02-17;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;98743;0,67;;;
2021-02-17;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;97577,51;0,852;;;
2021-02-17;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;96109,05;1,03;;;
2021-02-17;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;94425,44;1,194;;;
2021-02-17;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;92268,57;1,405;;;
2021-02-17;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;90357,3;1,53;;;
2021-02-17;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;88278,76;1,662;;;
2021-02-17;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;86121,54;1,79;;;
2021-02-17;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;84174,17;1,877;;;
2021-02-17;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;80439,59;2,018;;;
2021-02-17;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;76727,35;2,155;;;
2021-02-17;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;75427,92;2,159;;;
2021-02-17;DDIG22;BRBMEFDDI6X2;FINANCIAL;;;;;99643,55;0,369;;;
2021-02-17;DDIH21;BRBMEFDDI6N3;FINANCIAL;4;4;4;4;100641,42;-19,12;;1;1
2021-02-17;DDIJ21;BRBMEFDDI586;FINANCIAL;;;;;100561,78;-4,677;;;
2021-02-17;DDIJ22;BRBMEFDDI5I5;FINANCIAL;;;;;99502,69;0,441;;;
2021-02-17;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;98450,7;0,731;;;
2021-02-17;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;97291,2;0,88;;;
2021-02-17;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;95874,42;1,03;;;
2021-02-17;DDIK21;BRBMEFDDI6P8;FINANCIAL;;;;;100479,58;-2,291;;;
2021-02-17;DDIM21;BRBMEFDDI6Q6;FINANCIAL;;;;;100402,88;-1,389;;;
2021-02-17;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;100321,89;-0,862;;;
2021-02-17;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;99244,77;0,549;;;
2021-02-17;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;98195,32;0,764;;;
2021-02-17;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;96968,52;0,915;;;
2021-02-17;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;95397,2;1,089;;;
2021-02-17;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;93461,34;1,285;;;
2021-02-17;DDIQ21;BRBMEFDDI6R4;FINANCIAL;;;;;100229,7;-0,497;;;
2021-02-17;DDIU21;BRBMEFDDI6S2;FINANCIAL;;;;;100139,57;-0,256;;;
2021-02-17;DDIV21;BRBMEFDDI5C8;FINANCIAL;;;;;100040,82;-0,065;;;
2021-02-17;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;98964,84;0,635;;;
2021-02-17;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;97917,62;0,8;;;
2021-02-17;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;96533,08;0,978;;;
2021-02-17;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;94983,68;1,127;;;
2021-02-17;DDIX21;BRBMEFDDI6U8;FINANCIAL;;;;;99940,78;0,083;;;
2021-02-17;DDIZ21;BRBMEFDDI6V6;FINANCIAL;;;;;99863,07;0,172;;;
2021-02-17;DI1F22;BRBMEFD1I1N2;FINANCIAL;3,37;3,43;3,408;3,38;97098,04;3,415;;4728;240995
2021-02-17;DI1F23;BRBMEFD1I355;FINANCIAL;5;5,085;5,061;5,01;91169,05;5,06;;8436;160500
2021-02-17;DI1F24;BRBMEFD1I348;FINANCIAL;6;6,1;6,064;6,01;84484,46;6,07;;3913;61080
2021-02-17;DI1F25;BRBMEFD1I2Z4;FINANCIAL;6,57;6,71;6,639;6,58;78006,94;6,63;;3509;56265
2021-02-17;DI1F26;BRBMEFD1I4F2;FINANCIAL;6,93;7,04;6,999;6,96;71913,82;7;;292;2050
2021-02-17;DI1F27;BRBMEFD1I4Z0;FINANCIAL;7,24;7,38;7,307;7,25;66150,05;7,3;;2839;41066
2021-02-17;DI1F28;BRBMEFD1I4Y3;FINANCIAL;7,46;7,61;7,505;7,46;60767,53;7,53;;14;85
2021-02-17;DI1F29;BRBMEFD1I4K2;FINANCIAL;7,67;7,81;7,738;7,69;55701,45;7,74;;891;8165
2021-02-17;DI1F30;BRBMEFD1I504;FINANCIAL;;;;;50997,67;7,914;;;
2021-02-17;DI1F31;BRBMEFD1I686;FINANCIAL;8;8,12;8,077;8,01;46618,73;8,06;;127;940
2021-02-17;DI1F33;BRBMEFD1I678;FINANCIAL;;;;;39080,63;8,252;;;
2021-02-17;DI1F35;BRBMEFD1I6J9;FINANCIAL;;;;;32804,02;8,391;;;
2021-02-17;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;30283,88;8,391;;;
2021-02-17;DI1G22;BRBMEFD1I6X0;FINANCIAL;3,59;3,59;3,59;3,59;96654,39;3,607;;4;70
2021-02-17;DI1H21;BRBMEFD1I6L5;FINANCIAL;1,902;1,93;1,909;1,902;99939,33;1,93;;12;39500
2021-02-17;DI1J21;BRBMEFD1I439;FINANCIAL;1,984;2,04;1,999;2;99756,69;2;;26;9680
2021-02-17;DI1J22;BRBMEFD1I5H5;FINANCIAL;3,85;3,915;3,889;3,865;95794,48;3,9;;825;8810
2021-02-17;DI1J23;BRBMEFD1I5T0;FINANCIAL;5,345;5,38;5,36;5,345;89492,98;5,368;;5;35
2021-02-17;DI1J24;BRBMEFD1I6C4;FINANCIAL;;;;;82887,11;6,235;;;
2021-02-17;DI1J25;BRBMEFD1I6M3;FINANCIAL;6,72;6,72;6,72;6,72;76361,56;6,78;;1;5
2021-02-17;DI1K21;BRBMEFD1I6N1;FINANCIAL;2,07;2,082;2,081;2,07;99583,84;2,082;;9;1575
2021-02-17;DI1M21;BRBMEFD1I6O9;FINANCIAL;2,235;2,235;2,235;2,235;99370,17;2,236;;2;190
2021-02-17;DI1N21;BRBMEFD1I3W9;FINANCIAL;2,355;2,4;2,377;2,355;99137,5;2,375;;613;56975
2021-02-17;DI1N22;BRBMEFD1I3X7;FINANCIAL;4,28;4,355;4,331;4,285;94355,76;4,335;;2416;31785
2021-02-17;DI1N23;BRBMEFD1I454;FINANCIAL;5,585;5,665;5,638;5,595;87830,22;5,64;;1074;15975
2021-02-17;DI1N24;BRBMEFD1I462;FINANCIAL;6,33;6,42;6,388;6,35;81245,05;6,39;;229;5455
2021-02-17;DI1N25;BRBMEFD1I603;FINANCIAL;6,76;6,79;6,768;6,76;75020,83;6,825;;4;110
2021-02-17;DI1N26;BRBMEFD1I611;FINANCIAL;7,09;7,09;7,09;7,09;69034,64;7,162;;1;20
2021-02-17;DI1Q21;BRBMEFD1I6P6;FINANCIAL;2,57;2,58;2,574;2,58;98859,68;2,545;;4;760
2021-02-17;DI1U21;BRBMEFD1I6Q4;FINANCIAL;2,75;2,77;2,756;2,75;98537,01;2,748;;5;590
2021-02-17;DI1V21;BRBMEFD1I447;FINANCIAL;2,88;2,935;2,912;2,88;98217,6;2,91;;1004;24955
2021-02-17;DI1V22;BRBMEFD1I5L7;FINANCIAL;4,695;4,765;4,749;4,705;92727,75;4,75;;863;10615
2021-02-17;DI1V23;BRBMEFD1I645;FINANCIAL;5,885;5,895;5,89;5,885;86018,57;5,919;;3;20
2021-02-17;DI1V24;BRBMEFD1I6G5;FINANCIAL;;;;;79582,84;6,521;;;
2021-02-17;DI1V25;BRBMEFD1I6R2;FINANCIAL;6,9;6,92;6,904;6,92;73271,46;6,971;;3;130
2021-02-17;DI1X21;BRBMEFD1I6U6;FINANCIAL;3,075;3,09;3,081;3,09;97885,43;3,072;;4;620
2021-02-17;DI1Z21;BRBMEFD1I6V4;FINANCIAL;3,225;3,26;3,231;3,26;97530,98;3,233;;45;4115
2021-02-17;DOLF22;BRBMEFDOL5X6;FINANCIAL;;;;;5528,674;;;;
2021-02-17;DOLF23;BRBMEFDOL660;FINANCIAL;;;;;5828,573;;;;
2021-02-17;DOLF24;BRBMEFDOL694;FINANCIAL;;;;;6215,503;;;;
2021-02-17;DOLF25;BRBMEFDOL3O0;FINANCIAL;;;;;6630,319;;;;
2021-02-17;DOLG22;BRBMEFDOL6H7;FINANCIAL;;;;;5547,93;;;;
2021-02-17;DOLH21;BRBMEFDOL686;FINANCIAL;5392,5;5435,5;5414,01;5416;5419,306;;;21462;159275
2021-02-17;DOLJ21;BRBMEFDOL5L1;FINANCIAL;;;;;5424,931;;;;
2021-02-17;DOLJ22;BRBMEFDOL538;FINANCIAL;;;;;5589,818;;;;
2021-02-17;DOLJ23;BRBMEFDOL5M9;FINANCIAL;;;;;5920,156;;;;
2021-02-17;DOLK21;BRBMEFDOL6A2;FINANCIAL;;;;;5429,906;;;;
2021-02-17;DOLM21;BRBMEFDOL6B0;FINANCIAL;;;;;5437,428;;;;
2021-02-17;DOLN21;BRBMEFDOL4F6;FINANCIAL;;;;;5445,792;;;;
2021-02-17;DOLN22;BRBMEFDOL561;FINANCIAL;;;;;5660,341;;;;
2021-02-17;DOLN23;BRBMEFDOL5C0;FINANCIAL;;;;;6016,587;;;;
2021-02-17;DOLN24;BRBMEFDOL5B2;FINANCIAL;;;;;6422,99;;;;
2021-02-17;DOLQ21;BRBMEFDOL6C8;FINANCIAL;;;;;5456,078;;;;
2021-02-17;DOLU21;BRBMEFDOL6D6;FINANCIAL;;;;;5469,022;;;;
2021-02-17;DOLV21;BRBMEFDOL5U2;FINANCIAL;;;;;5481,398;;;;
2021-02-17;DOLV22;BRBMEFDOL5D8;FINANCIAL;;;;;5743,473;;;;
2021-02-17;DOLV23;BRBMEFDOL6E4;FINANCIAL;;;;;6125,929;;;;
2021-02-17;DOLX21;BRBMEFDOL6F1;FINANCIAL;;;;;5494,498;;;;
2021-02-17;DOLZ21;BRBMEFDOL6G9;FINANCIAL;;;;;5510,179;;;;
2021-02-17;ETHF22;BRBMEFETH3V5;AGRIBUSINESS;;;;;2435;;;;
2021-02-17;ETHG21;BRBMEFETH3L6;AGRIBUSINESS;2500,5;2500,5;2500,5;2500,5;2515;;;1;3
2021-02-17;ETHG22;BRBMEFETH3W3;AGRIBUSINESS;;;;;2455;;;;
2021-02-17;ETHH21;BRBMEFETH3M4;AGRIBUSINESS;;;;;2477,5;;;;
2021-02-17;ETHH22;BRBMEFETH3X1;AGRIBUSINESS;;;;;2425;;;;
2021-02-17;ETHJ21;BRBMEFETH3N2;AGRIBUSINESS;;;;;2240;;;;
2021-02-17;ETHK21;BRBMEFETH3K8;AGRIBUSINESS;2250;2250;2250;2250;2255;;;3;200
2021-02-17;ETHM21;BRBMEFETH3O0;AGRIBUSINESS;2240;2240;2240;2240;2230;;;3;200
2021-02-17;ETHN21;BRBMEFETH3P7;AGRIBUSINESS;2260;2260;2260;2260;2275;;;5;220
2021-02-17;ETHQ21;BRBMEFETH3Q5;AGRIBUSINESS;2280;2280;2280;2280;2275;;;3;200
2021-02-17;ETHU21;BRBMEFETH3R3;AGRIBUSINESS;;;;;2305;;;;
2021-02-17;ETHV21;BRBMEFETH3S1;AGRIBUSINESS;;;;;2355;;;;
2021-02-17;ETHX21;BRBMEFETH3T9;AGRIBUSINESS;;;;;2395;;;;
2021-02-17;ETHZ21;BRBMEFETH3U7;AGRIBUSINESS;;;;;2415;;;;
2021-02-17;EUPH21;BRBMEFEUP0Q8;FINANCIAL;1203,3;1204,2;1203,57;1203,5;1204,071;;;19;394
2021-02-17;EUPJ21;BRBMEFEUP0R6;FINANCIAL;1204,5;1205,3;1204,51;1205,3;1204,853;;;4;563
