RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2021-03-31;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;314;315,8;314,98;315,3;315,15;;;173;349
2021-03-31;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;307,15;309,95;308,6;309,9;309,8;;;456;871
2021-03-31;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;307,55;309;308,51;309;310,05;;;16;33
2021-03-31;BGIN21;BRBMEFBGI5W5;AGRIBUSINESS;311;313,1;312,55;313,1;313,1;;;9;55
2021-03-31;BGIQ21;BRBMEFBGI5Y1;AGRIBUSINESS;;;;;309,65;;;;
2021-03-31;BGIU21;BRBMEFBGI5Z8;AGRIBUSINESS;;;;;318,9;;;;
2021-03-31;BGIV21;BRBMEFBGI5V7;AGRIBUSINESS;321,1;323,3;322,52;323,3;323,3;;;25;77
2021-03-31;BGIX21;BRBMEFBGI609;AGRIBUSINESS;;;;;323,1;;;;
2021-03-31;BGIZ21;BRBMEFBGI5X3;AGRIBUSINESS;;;;;323,1;;;;
2021-03-31;BRIJ21;BRBMEFBRI2Y5;FINANCIAL;19410;19411;19410;19410;19411;;;8;1295
2021-03-31;BRIM21;BRBMEFBRI2Z2;FINANCIAL;19465;19546;19466;19491;19490;;;9;1309
2021-03-31;BRIQ21;BRBMEFBRI309;FINANCIAL;;;;;19608;;;;
2021-03-31;CADJ21;BRBMEFCAD3L3;FINANCIAL;;;;;4532,999;;;;
2021-03-31;CADK21;BRBMEFCAD3M1;FINANCIAL;;;;;4490,023;;;;
2021-03-31;CADM21;BRBMEFCAD3N9;FINANCIAL;;;;;4499,166;;;;
2021-03-31;CADN21;BRBMEFCAD3O7;FINANCIAL;;;;;4509,882;;;;
2021-03-31;CADQ21;BRBMEFCAD3P4;FINANCIAL;;;;;4522,774;;;;
2021-03-31;CADU21;BRBMEFCAD3Q2;FINANCIAL;;;;;4537,487;;;;
2021-03-31;CANJ21;BRBMEFCAN0R4;FINANCIAL;;;;;1256,85;;;;
2021-03-31;CANK21;BRBMEFCAN0S2;FINANCIAL;1254,3;1257,6;1256,5;1256,3;1256,824;;;5;510
2021-03-31;CANM21;BRBMEFCAN0T0;FINANCIAL;1256,5;1256,5;1256,5;1256,5;1256,81;;;1;249
2021-03-31;CANN21;BRBMEFCAN0U8;FINANCIAL;;;;;1256,747;;;;
2021-03-31;CANQ21;BRBMEFCAN0V6;FINANCIAL;;;;;1256,757;;;;
2021-03-31;CANU21;BRBMEFCAN0W4;FINANCIAL;;;;;1256,772;;;;
2021-03-31;CCMF22;BRBMEFCCP2B0;AGRIBUSINESS;85,8;87;86,63;87;86,85;;;54;63
2021-03-31;CCMH22;BRBMEFCCP2A2;AGRIBUSINESS;81,37;82,65;81,98;82,65;82,6;;;51;71
2021-03-31;CCMK21;BRBMEFCCP270;AGRIBUSINESS;93,4;96,79;95,06;96,55;96,59;;;4590;7077
2021-03-31;CCMK22;BRBMEFCCP2C8;AGRIBUSINESS;;;;;73,4;;;;
2021-03-31;CCMN21;BRBMEFCCP288;AGRIBUSINESS;88,3;92,3;90,6;92,1;92,04;;;1036;1876
2021-03-31;CCMU21;BRBMEFCCP262;AGRIBUSINESS;83,51;86,36;85,27;86,08;86,04;;;849;1523
2021-03-31;CCMU22;BRBMEFCCP2D6;AGRIBUSINESS;;;;;64,3;;;;
2021-03-31;CCMX21;BRBMEFCCP296;AGRIBUSINESS;84,5;87;86,11;86,61;86,59;;;215;387
2021-03-31;CCROOJ21;BRCCRO340025;FINANCIAL;12,15;12,94;12,64;12,88;12,92;;;204;156600
2021-03-31;CCROOK21;BRCCRO350024;FINANCIAL;12,2;12,92;12,82;12,9;12,92;;;274;151800
2021-03-31;CHFJ21;BRBMEFCHF379;FINANCIAL;;;;;6053,552;;;;
2021-03-31;CHFK21;BRBMEFCHF387;FINANCIAL;;;;;5972,873;;;;
2021-03-31;CHFM21;BRBMEFCHF395;FINANCIAL;;;;;5990,037;;;;
2021-03-31;CHFN21;BRBMEFCHF3A7;FINANCIAL;;;;;6009,733;;;;
2021-03-31;CHFQ21;BRBMEFCHF3B5;FINANCIAL;;;;;6032,076;;;;
2021-03-31;CHFU21;BRBMEFCHF3C3;FINANCIAL;;;;;6056,915;;;;
2021-03-31;CHLJ21;BRBMEFCHL0R9;FINANCIAL;;;;;721820;;;;
2021-03-31;CHLK21;BRBMEFCHL0S7;FINANCIAL;720800;724950;721428,78;720800;719783,3;;;2;231
2021-03-31;CHLM21;BRBMEFCHL0T5;FINANCIAL;;;;;719641,5;;;;
2021-03-31;CHLN21;BRBMEFCHL0U3;FINANCIAL;;;;;719464,5;;;;
2021-03-31;CHLQ21;BRBMEFCHL0V1;FINANCIAL;;;;;719309,1;;;;
2021-03-31;CHLU21;BRBMEFCHL0W9;FINANCIAL;;;;;719107,1;;;;
2021-03-31;CIELOJ21;BRCIEL340027;FINANCIAL;3,71;3,92;3,79;3,73;3,72;;;172;529600
2021-03-31;CIELOK21;BRCIEL350026;FINANCIAL;3,72;3,84;3,78;3,73;3,73;;;22;51300
2021-03-31;CLPJ21;BRBMEFCLP370;FINANCIAL;;;;;7930,54;;;;
2021-03-31;CLPK21;BRBMEFCLP388;FINANCIAL;;;;;7840,1;;;;
2021-03-31;CLPM21;BRBMEFCLP396;FINANCIAL;;;;;7857,5;;;;
2021-03-31;CLPN21;BRBMEFCLP3A9;FINANCIAL;;;;;7877,8;;;;
2021-03-31;CLPQ21;BRBMEFCLP3B7;FINANCIAL;;;;;7902,1;;;;
2021-03-31;CLPU21;BRBMEFCLP3C5;FINANCIAL;;;;;7930,1;;;;
2021-03-31;CMIGPJ21;BRCMIG440022;FINANCIAL;13,06;13,19;13,08;13,1;13,05;;;13;22800
2021-03-31;CMIGPK21;BRCMIG450021;FINANCIAL;13,06;13,09;13,07;13,06;13,08;;;4;4800
2021-03-31;CNHJ21;BRBMEFCNH0R7;FINANCIAL;;;;;6561,2;;;;
2021-03-31;CNHK21;BRBMEFCNH0S5;FINANCIAL;;;;;6582,333;;;;
2021-03-31;CNHM21;BRBMEFCNH0T3;FINANCIAL;6596;6596;6596;6596;6597,444;;;1;6
2021-03-31;CNHN21;BRBMEFCNH0U1;FINANCIAL;;;;;6612,997;;;;
2021-03-31;CNHQ21;BRBMEFCNH0V9;FINANCIAL;;;;;6628,397;;;;
2021-03-31;CNHU21;BRBMEFCNH0W7;FINANCIAL;;;;;6643,965;;;;
2021-03-31;CNYJ21;BRBMEFCNY378;FINANCIAL;;;;;8691,533;;;;
2021-03-31;CNYK21;BRBMEFCNY386;FINANCIAL;;;;;8577,304;;;;
2021-03-31;CNYM21;BRBMEFCNY394;FINANCIAL;;;;;8573,024;;;;
2021-03-31;CNYN21;BRBMEFCNY3A6;FINANCIAL;;;;;8571,226;;;;
2021-03-31;CNYQ21;BRBMEFCNY3B4;FINANCIAL;;;;;8573,432;;;;
2021-03-31;CNYU21;BRBMEFCNY3C2;FINANCIAL;;;;;8579,05;;;;
2021-03-31;COGNOJ21;BRCOGN340017;FINANCIAL;3,77;4,1;3,97;4,02;3,98;;;328;478400
2021-03-31;COGNOK21;BRCOGN350016;FINANCIAL;3,78;4,08;3,91;4,04;3,99;;;86;135400
2021-03-31;DAPF22;BRBMEFDAP322;FINANCIAL;0,22;0,27;0,25;0,25;99801,04;0,25;;10;1203
2021-03-31;DAPF23;BRBMEFDAP3I4;FINANCIAL;;;;;96902,01;1,77;;;
2021-03-31;DAPJ21;BRBMEFDAP3H6;FINANCIAL;;;;;100226,84;-5,55;;;
2021-03-31;DAPK21;BRBMEFDAP1K4;FINANCIAL;-4,15;-4,15;-4,15;-4,15;100546,02;-4,33;;7;208
2021-03-31;DAPK23;BRBMEFDAP1G2;FINANCIAL;1,92;2,13;1,98;1,92;96064,62;1,92;;33;1835
2021-03-31;DAPK25;BRBMEFDAP330;FINANCIAL;3,07;3,07;3,07;3,07;88320,98;3,07;;15;617
2021-03-31;DAPK35;BRBMEFDAP2L0;FINANCIAL;;;;;56268,45;4,17;;;
2021-03-31;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;33444,18;4,66;;;
2021-03-31;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;20627,33;4,75;;;
2021-03-31;DAPM21;BRBMEFDAP3J2;FINANCIAL;;;;;100635,14;-3,08;;;
2021-03-31;DAPQ22;BRBMEFDAP116;FINANCIAL;1,1;1,22;1,17;1,1;98509,15;1,1;;22;843
2021-03-31;DAPQ24;BRBMEFDAP1F4;FINANCIAL;2,83;2,9;2,89;2,83;91036,55;2,83;;29;6022
2021-03-31;DAPQ26;BRBMEFDAP1L2;FINANCIAL;3,34;3,39;3,36;3,36;83741,5;3,36;;19;1329
2021-03-31;DAPQ28;BRBMEFDAP280;FINANCIAL;3,61;3,67;3,65;3,67;76707,52;3,67;;19;1232
2021-03-31;DAPQ30;BRBMEFDAP1E7;FINANCIAL;3,73;3,77;3,75;3,77;70773,2;3,77;;19;1267
2021-03-31;DAPQ40;BRBMEFDAP3A1;FINANCIAL;;;;;42959,11;4,47;;;
2021-03-31;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;25984,35;4,71;;;
2021-03-31;DCOF22;BRBMEFDCO0R0;FINANCIAL;;;;;96967,35;4,05;;;
2021-03-31;DCOF23;BRBMEFDCO0S8;FINANCIAL;;;;;95885,83;2,406;;;
2021-03-31;DCOF24;BRBMEFDCO0T6;FINANCIAL;;;;;94614,23;2,035;;;
2021-03-31;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;92814,15;2,03;;;
2021-03-31;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;90525,08;2,168;;;
2021-03-31;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;87964,29;2,34;;;
2021-03-31;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;85483,8;2,476;;;
2021-03-31;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;83189,14;2,567;;;
2021-03-31;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;80777,4;2,678;;;
2021-03-31;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;78637,62;2,744;;;
2021-03-31;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;74554,91;2,86;;;
2021-03-31;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;70721,15;2,966;;;
2021-03-31;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;69320,3;2,956;;;
2021-03-31;DCOG22;BRBMEFDCO3P8;FINANCIAL;;;;;96868,36;3,791;;;
2021-03-31;DCOH22;BRBMEFDCO3Q6;FINANCIAL;;;;;96790,3;3,553;;;
2021-03-31;DCOJ21;BRBMEFDCO214;FINANCIAL;;;;;98829,13;426,507;;;
2021-03-31;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;96702,54;3,354;;;
2021-03-31;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;95567,34;2,278;;;
2021-03-31;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;94288,14;1,988;;;
2021-03-31;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;92335,33;2,044;;;
2021-03-31;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;97686,58;25,835;;;
2021-03-31;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;97612,66;14,201;;;
2021-03-31;DCON21;BRBMEFDCO115;FINANCIAL;;;;;97530;9,91;;;
2021-03-31;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;96403,29;2,939;;;
2021-03-31;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;95320,1;2,145;;;
2021-03-31;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;93860,93;1,982;;;
2021-03-31;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;91867,77;2,052;;;
2021-03-31;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;89529,95;2,195;;;
2021-03-31;DCOQ21;BRBMEFDCO3J1;FINANCIAL;;;;;97445,08;7,612;;;
2021-03-31;DCOU21;BRBMEFDCO3K9;FINANCIAL;;;;;97359,5;6,34;;;
2021-03-31;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;97274,46;5,482;;;
2021-03-31;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;96164,36;2,606;;;
2021-03-31;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;94942,12;2,096;;;
2021-03-31;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;93385,8;1,992;;;
2021-03-31;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;91194,92;2,113;;;
2021-03-31;DCOX21;BRBMEFDCO3M5;FINANCIAL;;;;;97160,76;4,893;;;
2021-03-31;DCOZ21;BRBMEFDCO3N3;FINANCIAL;;;;;97074,66;4,428;;;
2021-03-31;DDIF22;BRBMEFDDI1P9;FINANCIAL;;;;;96967,35;4,05;;;
2021-03-31;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;95885,83;2,406;;;
2021-03-31;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;94614,23;2,035;;;
2021-03-31;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;92814,15;2,03;;;
2021-03-31;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;90525,08;2,168;;;
2021-03-31;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;87964,29;2,34;;;
2021-03-31;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;85483,8;2,476;;;
2021-03-31;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;83189,14;2,567;;;
2021-03-31;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;80777,4;2,678;;;
2021-03-31;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;78637,62;2,744;;;
2021-03-31;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;74554,91;2,86;;;
2021-03-31;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;70721,15;2,966;;;
2021-03-31;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;69320,3;2,956;;;
2021-03-31;DDIG22;BRBMEFDDI6X2;FINANCIAL;;;;;96868,36;3,791;;;
2021-03-31;DDIH22;BRBMEFDDI6Y0;FINANCIAL;;;;;96790,3;3,553;;;
2021-03-31;DDIJ21;BRBMEFDDI586;FINANCIAL;;;;;98829,13;426,507;;;
2021-03-31;DDIJ22;BRBMEFDDI5I5;FINANCIAL;;;;;96702,54;3,354;;;
2021-03-31;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;95567,34;2,278;;;
2021-03-31;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;94288,14;1,988;;;
2021-03-31;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;92335,33;2,044;;;
2021-03-31;DDIK21;BRBMEFDDI6P8;FINANCIAL;3,399;25,901;18,54;25,835;97686,58;25,835;;12;19959
2021-03-31;DDIM21;BRBMEFDDI6Q6;FINANCIAL;;;;;97612,66;14,201;;;
2021-03-31;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;97530;9,91;;;
2021-03-31;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;96403,29;2,939;;;
2021-03-31;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;95320,1;2,145;;;
2021-03-31;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;93860,93;1,982;;;
2021-03-31;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;91867,77;2,052;;;
2021-03-31;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;89529,95;2,195;;;
2021-03-31;DDIQ21;BRBMEFDDI6R4;FINANCIAL;;;;;97445,08;7,612;;;
2021-03-31;DDIU21;BRBMEFDDI6S2;FINANCIAL;;;;;97359,5;6,34;;;
2021-03-31;DDIV21;BRBMEFDDI5C8;FINANCIAL;;;;;97274,46;5,482;;;
2021-03-31;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;96164,36;2,606;;;
2021-03-31;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;94942,12;2,096;;;
2021-03-31;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;93385,8;1,992;;;
2021-03-31;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;91194,92;2,113;;;
2021-03-31;DDIX21;BRBMEFDDI6U8;FINANCIAL;;;;;97160,76;4,893;;;
2021-03-31;DDIZ21;BRBMEFDDI6V6;FINANCIAL;;;;;97074,66;4,428;;;
2021-03-31;DI1F22;BRBMEFD1I1N2;FINANCIAL;4,58;4,685;4,614;4,59;96652,25;4,595;;18051;552680
2021-03-31;DI1F23;BRBMEFD1I355;FINANCIAL;6,335;6,515;6,409;6,39;89705,04;6,39;;24149;443525
2021-03-31;DI1F24;BRBMEFD1I348;FINANCIAL;7,41;7,6;7,49;7,46;82095,47;7,46;;17556;231630
2021-03-31;DI1F25;BRBMEFD1I2Z4;FINANCIAL;7,97;8,18;8,075;8,05;74774,99;8,06;;12367;185110
2021-03-31;DI1F26;BRBMEFD1I4F2;FINANCIAL;8,3;8,5;8,408;8,4;68121,07;8,41;;1105;9950
2021-03-31;DI1F27;BRBMEFD1I4Z0;FINANCIAL;8,6;8,79;8,687;8,69;61918,99;8,7;;6791;78595
2021-03-31;DI1F28;BRBMEFD1I4Y3;FINANCIAL;8,8;8,9;8,836;8,89;56332,5;8,885;;40;295
2021-03-31;DI1F29;BRBMEFD1I4K2;FINANCIAL;8,94;9,12;9,03;9,03;51221,87;9,04;;3200;25940
2021-03-31;DI1F30;BRBMEFD1I504;FINANCIAL;;;;;46614,61;9,145;;;
2021-03-31;DI1F31;BRBMEFD1I686;FINANCIAL;9,11;9,26;9,173;9,18;42409,76;9,22;;874;16545
2021-03-31;DI1F33;BRBMEFD1I678;FINANCIAL;9,23;9,31;9,296;9,31;34814,64;9,412;;5;215
2021-03-31;DI1F35;BRBMEFD1I6J9;FINANCIAL;;;;;28621,35;9,551;;;
2021-03-31;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;26144,97;9,551;;;
2021-03-31;DI1G22;BRBMEFD1I6X0;FINANCIAL;4,77;4,825;4,776;4,77;96184,33;4,733;;4;100
2021-03-31;DI1H22;BRBMEFD1I6Y8;FINANCIAL;4,93;5,015;4,967;4,93;95682,91;4,932;;18;1520
2021-03-31;DI1J21;BRBMEFD1I439;FINANCIAL;2,648;2,7;2,669;2,65;99989,62;2,65;;14;40295
2021-03-31;DI1J22;BRBMEFD1I5H5;FINANCIAL;5,09;5,205;5,128;5,115;95124,16;5,105;;6113;177735
2021-03-31;DI1J23;BRBMEFD1I5T0;FINANCIAL;6,665;6,82;6,762;6,735;87791,68;6,713;;523;8540
2021-03-31;DI1J24;BRBMEFD1I6C4;FINANCIAL;7,65;7,65;7,65;7,65;80387,51;7,59;;1;20
2021-03-31;DI1J25;BRBMEFD1I6M3;FINANCIAL;8,1;8,25;8,147;8,14;73012,07;8,198;;9;70
2021-03-31;DI1K21;BRBMEFD1I6N1;FINANCIAL;2,654;2,664;2,658;2,66;99781,47;2,66;;2701;75035
2021-03-31;DI1M21;BRBMEFD1I6O9;FINANCIAL;3,024;3,03;3,028;3,028;99504,06;3,028;;109;26745
2021-03-31;DI1N21;BRBMEFD1I3W9;FINANCIAL;3,3;3,34;3,319;3,32;99188;3,315;;2733;197390
2021-03-31;DI1N22;BRBMEFD1I3X7;FINANCIAL;5,555;5,695;5,608;5,595;93421,28;5,595;;8702;119545
2021-03-31;DI1N23;BRBMEFD1I454;FINANCIAL;6,965;7,15;7,041;7,025;85883,94;7,01;;5228;72785
2021-03-31;DI1N24;BRBMEFD1I462;FINANCIAL;7,73;7,92;7,82;7,8;78457,97;7,79;;2310;41050
2021-03-31;DI1N25;BRBMEFD1I603;FINANCIAL;8,19;8,33;8,215;8,21;71487,13;8,25;;25;700
2021-03-31;DI1N26;BRBMEFD1I611;FINANCIAL;8,5;8,6;8,548;8,54;65011,53;8,568;;19;230
2021-03-31;DI1Q21;BRBMEFD1I6P6;FINANCIAL;3,58;3,64;3,594;3,63;98820,58;3,58;;14;790
2021-03-31;DI1U21;BRBMEFD1I6Q4;FINANCIAL;3,84;3,89;3,843;3,84;98412,78;3,84;;10;1545
2021-03-31;DI1V21;BRBMEFD1I447;FINANCIAL;4,03;4,09;4,054;4,06;98001,23;4,055;;5265;202885
2021-03-31;DI1V22;BRBMEFD1I5L7;FINANCIAL;6;6,155;6,077;6,05;91549,3;6,03;;2516;56365
2021-03-31;DI1V23;BRBMEFD1I645;FINANCIAL;7,24;7,38;7,28;7,265;83853,45;7,298;;40;5805
2021-03-31;DI1V24;BRBMEFD1I6G5;FINANCIAL;7,91;8,01;7,993;7,94;76608,08;7,92;;5;800
2021-03-31;DI1V25;BRBMEFD1I6R2;FINANCIAL;;;;;69618,3;8,388;;;
2021-03-31;DI1X21;BRBMEFD1I6U6;FINANCIAL;4,225;4,265;4,245;4,235;97601,68;4,22;;8;160
2021-03-31;DI1Z21;BRBMEFD1I6V4;FINANCIAL;4,435;4,435;4,435;4,435;97186,94;4,373;;1;100
2021-03-31;DOLF22;BRBMEFDOL5X6;FINANCIAL;;;;;5782,992;;;;
2021-03-31;DOLF23;BRBMEFDOL660;FINANCIAL;;;;;6161,361;;;;
2021-03-31;DOLF24;BRBMEFDOL694;FINANCIAL;;;;;6643,184;;;;
2021-03-31;DOLF25;BRBMEFDOL3O0;FINANCIAL;;;;;7154,789;;;;
2021-03-31;DOLG22;BRBMEFDOL6H7;FINANCIAL;;;;;5805,193;;;;
2021-03-31;DOLH22;BRBMEFDOL6I5;FINANCIAL;;;;;5830,912;;;;
2021-03-31;DOLJ21;BRBMEFDOL5L1;FINANCIAL;5695;5770,5;5725,257;5697,5;5697,3;;;2724;20450
2021-03-31;DOLJ22;BRBMEFDOL538;FINANCIAL;;;;;5859,845;;;;
2021-03-31;DOLJ23;BRBMEFDOL5M9;FINANCIAL;;;;;6274,732;;;;
2021-03-31;DOLK21;BRBMEFDOL6A2;FINANCIAL;5631;5777,5;5683,781;5643;5643,183;;;48849;418960
2021-03-31;DOLM21;BRBMEFDOL6B0;FINANCIAL;5680;5680;5680;5680;5654,633;;;2;2000
2021-03-31;DOLN21;BRBMEFDOL4F6;FINANCIAL;;;;;5667,847;;;;
2021-03-31;DOLN22;BRBMEFDOL561;FINANCIAL;;;;;5948,194;;;;
2021-03-31;DOLN23;BRBMEFDOL5C0;FINANCIAL;;;;;6397,519;;;;
2021-03-31;DOLN24;BRBMEFDOL5B2;FINANCIAL;;;;;6895,834;;;;
2021-03-31;DOLQ21;BRBMEFDOL6C8;FINANCIAL;;;;;5683,967;;;;
2021-03-31;DOLU21;BRBMEFDOL6D6;FINANCIAL;;;;;5702,508;;;;
2021-03-31;DOLV21;BRBMEFDOL5U2;FINANCIAL;;;;;5721,453;;;;
2021-03-31;DOLV22;BRBMEFDOL5D8;FINANCIAL;;;;;6054,777;;;;
2021-03-31;DOLV23;BRBMEFDOL6E4;FINANCIAL;;;;;6526,45;;;;
2021-03-31;DOLX21;BRBMEFDOL6F1;FINANCIAL;;;;;5738,16;;;;
2021-03-31;DOLZ21;BRBMEFDOL6G9;FINANCIAL;;;;;5757,541;;;;
2021-03-31;ETHF22;BRBMEFETH3V5;AGRIBUSINESS;2540;2540;2540;2540;2525;;;3;25
2021-03-31;ETHG22;BRBMEFETH3W3;AGRIBUSINESS;2545;2545;2545;2545;2535;;;3;25
2021-03-31;ETHH21;BRBMEFETH3M4;AGRIBUSINESS;;;;;2349;;;;
2021-03-31;ETHH22;BRBMEFETH3X1;AGRIBUSINESS;;;;;2550;;;;
2021-03-31;ETHJ21;BRBMEFETH3N2;AGRIBUSINESS;2310;2310;2310;2310;2270;;;5;35
2021-03-31;ETHK21;BRBMEFETH3K8;AGRIBUSINESS;2245;2300;2267,77;2300;2270;;;4;90
2021-03-31;ETHM21;BRBMEFETH3O0;AGRIBUSINESS;2270;2320;2301,25;2320;2250;;;3;40
2021-03-31;ETHN21;BRBMEFETH3P7;AGRIBUSINESS;2320;2325;2322,14;2325;2319,5;;;4;35
