RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2021-04-07;CCMX21;BRBMEFCCP296;AGRIBUSINESS;89,15;90,13;89,64;89,4;89,41;;;77;123
2021-04-07;CCROOJ21;BRCCRO340025;FINANCIAL;12,88;13,49;13,18;12,97;12,96;;;120;96400
2021-04-07;CCROOK21;BRCCRO350024;FINANCIAL;12,87;13,44;13,14;12,94;12,95;;;129;122900
2021-04-07;CHFK21;BRBMEFCHF387;FINANCIAL;;;;;6074,1;;;;
2021-04-07;CHFM21;BRBMEFCHF395;FINANCIAL;;;;;6092,501;;;;
2021-04-07;CHFN21;BRBMEFCHF3A7;FINANCIAL;;;;;6113,079;;;;
2021-04-07;CHFQ21;BRBMEFCHF3B5;FINANCIAL;;;;;6136,564;;;;
2021-04-07;CHFU21;BRBMEFCHF3C3;FINANCIAL;;;;;6162,212;;;;
2021-04-07;CHLK21;BRBMEFCHL0S7;FINANCIAL;;;;;714386,4;;;;
2021-04-07;CHLM21;BRBMEFCHL0T5;FINANCIAL;;;;;714375,5;;;;
2021-04-07;CHLN21;BRBMEFCHL0U3;FINANCIAL;;;;;714302,9;;;;
2021-04-07;CHLQ21;BRBMEFCHL0V1;FINANCIAL;;;;;714169,1;;;;
2021-04-07;CHLU21;BRBMEFCHL0W9;FINANCIAL;;;;;714072,3;;;;
2021-04-07;CIELOJ21;BRCIEL340027;FINANCIAL;3,65;3,71;3,68;3,7;3,69;;;79;238600
2021-04-07;CIELOK21;BRCIEL350026;FINANCIAL;3,68;3,71;3,69;3,68;3,7;;;6;21200
2021-04-07;CLPK21;BRBMEFCLP388;FINANCIAL;;;;;7898,9;;;;
2021-04-07;CLPM21;BRBMEFCLP396;FINANCIAL;;;;;7916,1;;;;
2021-04-07;CLPN21;BRBMEFCLP3A9;FINANCIAL;;;;;7936,8;;;;
2021-04-07;CLPQ21;BRBMEFCLP3B7;FINANCIAL;;;;;7961,9;;;;
2021-04-07;CLPU21;BRBMEFCLP3C5;FINANCIAL;;;;;7990,2;;;;
2021-04-07;CMIGPJ21;BRCMIG440022;FINANCIAL;12,65;12,9;12,72;12,71;12,7;;;59;45700
2021-04-07;CMIGPK21;BRCMIG450021;FINANCIAL;12,77;12,89;12,82;12,78;12,74;;;6;5700
2021-04-07;CNHK21;BRBMEFCNH0S5;FINANCIAL;;;;;6562,094;;;;
2021-04-07;CNHM21;BRBMEFCNH0T3;FINANCIAL;6581;6581;6581;6581;6578,06;;;1;2
2021-04-07;CNHN21;BRBMEFCNH0U1;FINANCIAL;;;;;6592,484;;;;
2021-04-07;CNHQ21;BRBMEFCNH0V9;FINANCIAL;;;;;6607,839;;;;
2021-04-07;CNHU21;BRBMEFCNH0W7;FINANCIAL;;;;;6623,231;;;;
2021-04-07;CNYK21;BRBMEFCNY386;FINANCIAL;;;;;8610,708;;;;
2021-04-07;CNYM21;BRBMEFCNY394;FINANCIAL;;;;;8600,219;;;;
2021-04-07;CNYN21;BRBMEFCNY3A6;FINANCIAL;;;;;8600,175;;;;
2021-04-07;CNYQ21;BRBMEFCNY3B4;FINANCIAL;;;;;8603,45;;;;
2021-04-07;CNYU21;BRBMEFCNY3C2;FINANCIAL;;;;;8610,593;;;;
2021-04-07;COGNOJ21;BRCOGN340017;FINANCIAL;4;4,12;4,05;4,01;4;;;187;276000
2021-04-07;COGNOK21;BRCOGN350016;FINANCIAL;4,01;4,13;4,05;4,04;4,01;;;93;143500
2021-04-07;DAPF22;BRBMEFDAP322;FINANCIAL;0,45;0,48;0,47;0,45;99649,62;0,45;;13;7300
2021-04-07;DAPF23;BRBMEFDAP3I4;FINANCIAL;;;;;96709,27;1,9;;;
2021-04-07;DAPJ21;BRBMEFDAP3H6;FINANCIAL;;;;;100115,44;-4,73;;;
2021-04-07;DAPK21;BRBMEFDAP1K4;FINANCIAL;-3,45;-2,65;-2,66;-2,7;100293,69;-2,7;;14;5528
2021-04-07;DAPK23;BRBMEFDAP1G2;FINANCIAL;2,1;2,13;2,12;2,13;95719,36;2,11;;31;6174
2021-04-07;DAPK25;BRBMEFDAP330;FINANCIAL;3,16;3,23;3,21;3,22;87839,2;3,22;;30;2282
2021-04-07;DAPK35;BRBMEFDAP2L0;FINANCIAL;3,91;3,91;3,91;3,91;55850,96;4,23;;1;390
2021-04-07;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;33010,56;4,72;;;
2021-04-07;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;20113,61;4,83;;;
2021-04-07;DAPM21;BRBMEFDAP3J2;FINANCIAL;;;;;100496,39;-2,62;;;
2021-04-07;DAPQ22;BRBMEFDAP116;FINANCIAL;1,28;1,3;1,29;1,28;98262,36;1,3;;13;1570
2021-04-07;DAPQ24;BRBMEFDAP1F4;FINANCIAL;2,89;2,96;2,93;2,96;90662,82;2,97;;19;2587
2021-04-07;DAPQ26;BRBMEFDAP1L2;FINANCIAL;3,43;3,46;3,45;3,45;83395,97;3,45;;42;3460
2021-04-07;DAPQ28;BRBMEFDAP280;FINANCIAL;3,7;3,72;3,7;3,7;76588,56;3,7;;20;3215
2021-04-07;DAPQ30;BRBMEFDAP1E7;FINANCIAL;3,79;3,79;3,79;3,79;70687,63;3,79;;10;162
2021-04-07;DAPQ40;BRBMEFDAP3A1;FINANCIAL;;;;;42358,32;4,55;;;
2021-04-07;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;25499,7;4,78;;;
2021-04-07;DCOF22;BRBMEFDCO0R0;FINANCIAL;;;;;99460,18;0,721;;;
2021-04-07;DCOF23;BRBMEFDCO0S8;FINANCIAL;;;;;98401,43;0,921;;;
2021-04-07;DCOF24;BRBMEFDCO0T6;FINANCIAL;;;;;97095,23;1,077;;;
2021-04-07;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;95257,77;1,312;;;
2021-04-07;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;92901,89;1,589;;;
2021-04-07;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;90248,88;1,854;;;
2021-04-07;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;87762,03;2,039;;;
2021-04-07;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;85371,75;2,182;;;
2021-04-07;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;82908,43;2,325;;;
2021-04-07;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;80658,1;2,427;;;
2021-04-07;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;76273,48;2,611;;;
2021-04-07;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;72333,61;2,744;;;
2021-04-07;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;70891,65;2,746;;;
2021-04-07;DCOG22;BRBMEFDCO3P8;FINANCIAL;;;;;99383;0,745;;;
2021-04-07;DCOH22;BRBMEFDCO3Q6;FINANCIAL;;;;;99313,84;0,756;;;
2021-04-07;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;99208,54;0,8;;;
2021-04-07;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;98151,26;0,934;;;
2021-04-07;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;96686,14;1,132;;;
2021-04-07;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;94738,91;1,374;;;
2021-04-07;DCOJ26;BRBMEFDCO3R4;FINANCIAL;;;;;92128,63;1,69;;;
2021-04-07;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;100116,63;-1,613;;;
2021-04-07;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;100055,34;-0,362;;;
2021-04-07;DCON21;BRBMEFDCO115;FINANCIAL;;;;;99982,29;0,075;;;
2021-04-07;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;98962,13;0,839;;;
2021-04-07;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;97837,36;0,974;;;
2021-04-07;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;96346,24;1,156;;;
2021-04-07;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;94340,21;1,397;;;
2021-04-07;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;91580,1;1,732;;;
2021-04-07;DCOQ21;BRBMEFDCO3J1;FINANCIAL;;;;;99907,14;0,286;;;
2021-04-07;DCOU21;BRBMEFDCO3K9;FINANCIAL;;;;;99831,24;0,414;;;
2021-04-07;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;99744,5;0,521;;;
2021-04-07;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;98681,79;0,884;;;
2021-04-07;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;97513,44;1,011;;;
2021-04-07;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;95835,12;1,229;;;
2021-04-07;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;93463,75;1,537;;;
2021-04-07;DCOX21;BRBMEFDCO3M5;FINANCIAL;;;;;99653,38;0,602;;;
2021-04-07;DCOZ21;BRBMEFDCO3N3;FINANCIAL;;;;;99559,66;0,669;;;
2021-04-07;DDIF22;BRBMEFDDI1P9;FINANCIAL;;;;;99460,18;0,721;;;
2021-04-07;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;98401,43;0,921;;;
2021-04-07;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;97095,23;1,077;;;
2021-04-07;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;95257,77;1,312;;;
2021-04-07;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;92901,89;1,589;;;
2021-04-07;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;90248,88;1,854;;;
2021-04-07;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;87762,03;2,039;;;
2021-04-07;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;85371,75;2,182;;;
2021-04-07;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;82908,43;2,325;;;
2021-04-07;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;80658,1;2,427;;;
2021-04-07;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;76273,48;2,611;;;
2021-04-07;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;72333,61;2,744;;;
2021-04-07;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;70891,65;2,746;;;
2021-04-07;DDIG22;BRBMEFDDI6X2;FINANCIAL;;;;;99383;0,745;;;
2021-04-07;DDIH22;BRBMEFDDI6Y0;FINANCIAL;;;;;99313,84;0,756;;;
2021-04-07;DDIJ22;BRBMEFDDI5I5;FINANCIAL;;;;;99208,54;0,8;;;
2021-04-07;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;98151,26;0,934;;;
2021-04-07;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;96686,14;1,132;;;
2021-04-07;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;94738,91;1,374;;;
2021-04-07;DDIJ26;BRBMEFDDI6Z7;FINANCIAL;;;;;92128,63;1,69;;;
2021-04-07;DDIK21;BRBMEFDDI6P8;FINANCIAL;-1,613;8,384;8,2;-1,613;100116,63;-1,613;;3;3386
2021-04-07;DDIM21;BRBMEFDDI6Q6;FINANCIAL;;;;;100055,34;-0,362;;;
2021-04-07;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;99982,29;0,075;;;
2021-04-07;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;98962,13;0,839;;;
2021-04-07;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;97837,36;0,974;;;
2021-04-07;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;96346,24;1,156;;;
2021-04-07;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;94340,21;1,397;;;
2021-04-07;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;91580,1;1,732;;;
2021-04-07;DDIQ21;BRBMEFDDI6R4;FINANCIAL;;;;;99907,14;0,286;;;
2021-04-07;DDIU21;BRBMEFDDI6S2;FINANCIAL;;;;;99831,24;0,414;;;
2021-04-07;DDIV21;BRBMEFDDI5C8;FINANCIAL;2,7;2,7;2,7;2,7;99744,5;0,521;;1;1200
2021-04-07;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;98681,79;0,884;;;
2021-04-07;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;97513,44;1,011;;;
2021-04-07;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;95835,12;1,229;;;
2021-04-07;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;93463,75;1,537;;;
2021-04-07;DDIX21;BRBMEFDDI6U8;FINANCIAL;;;;;99653,38;0,602;;;
2021-04-07;DDIZ21;BRBMEFDDI6V6;FINANCIAL;;;;;99559,66;0,669;;;
2021-04-07;DI1F22;BRBMEFD1I1N2;FINANCIAL;4,625;4,735;4,679;4,7;96632,09;4,725;;8737;336750
2021-04-07;DI1F23;BRBMEFD1I355;FINANCIAL;6,525;6,68;6,615;6,635;89391,29;6,665;;17338;341880
2021-04-07;DI1F24;BRBMEFD1I348;FINANCIAL;7,625;7,8;7,728;7,735;81484,51;7,8;;10656;189175
2021-04-07;DI1F25;BRBMEFD1I2Z4;FINANCIAL;8,21;8,38;8,307;8,3;74044,95;8,38;;7770;115165
2021-04-07;DI1F26;BRBMEFD1I4F2;FINANCIAL;8,55;8,71;8,641;8,63;67321,17;8,71;;504;5245
2021-04-07;DI1F27;BRBMEFD1I4Z0;FINANCIAL;8,82;8,99;8,923;8,91;61061,65;8,99;;5315;58980
2021-04-07;DI1F28;BRBMEFD1I4Y3;FINANCIAL;9,03;9,17;9,126;9,08;55408,46;9,175;;39;810
2021-04-07;DI1F29;BRBMEFD1I4K2;FINANCIAL;9,15;9,33;9,251;9,22;50252,03;9,33;;2304;18760
2021-04-07;DI1F30;BRBMEFD1I504;FINANCIAL;;;;;45649,67;9,425;;;
2021-04-07;DI1F31;BRBMEFD1I686;FINANCIAL;9,3;9,49;9,39;9,4;41463,08;9,49;;616;9725
2021-04-07;DI1F33;BRBMEFD1I678;FINANCIAL;;;;;33872,16;9,682;;;
2021-04-07;DI1F35;BRBMEFD1I6J9;FINANCIAL;;;;;27712,43;9,821;;;
2021-04-07;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;25252,95;9,821;;;
2021-04-07;DI1G22;BRBMEFD1I6X0;FINANCIAL;4,885;4,89;4,885;4,885;96146,62;4,876;;2;205
2021-04-07;DI1H22;BRBMEFD1I6Y8;FINANCIAL;5,04;5,07;5,063;5,04;95627,18;5,089;;7;280
2021-04-07;DI1J22;BRBMEFD1I5H5;FINANCIAL;5,165;5,28;5,224;5,245;95047,46;5,275;;2131;35225
2021-04-07;DI1J23;BRBMEFD1I5T0;FINANCIAL;6,905;7,025;6,969;6,97;87411;7,002;;190;1760
2021-04-07;DI1J24;BRBMEFD1I6C4;FINANCIAL;7,885;7,91;7,898;7,885;79741,67;7,925;;4;63
2021-04-07;DI1J25;BRBMEFD1I6M3;FINANCIAL;8,35;8,43;8,371;8,43;72263,29;8,513;;7;405
2021-04-07;DI1J26;BRBMEFD1I6Z5;FINANCIAL;8,67;8,72;8,682;8,72;65780,81;8,774;;7;1545
2021-04-07;DI1K21;BRBMEFD1I6N1;FINANCIAL;2,65;2,662;2,655;2,652;99822,93;2,662;;24;56485
2021-04-07;DI1M21;BRBMEFD1I6O9;FINANCIAL;3,042;3,064;3,057;3,056;99545,94;3,064;;23;23380
2021-04-07;DI1N21;BRBMEFD1I3W9;FINANCIAL;3,32;3,376;3,346;3,358;99225,65;3,376;;1928;205685
2021-04-07;DI1N22;BRBMEFD1I3X7;FINANCIAL;5,68;5,8;5,752;5,765;93283,95;5,795;;5765;80585
2021-04-07;DI1N23;BRBMEFD1I454;FINANCIAL;7,175;7,335;7,276;7,275;85441,23;7,31;;3331;38620
2021-04-07;DI1N24;BRBMEFD1I462;FINANCIAL;7,95;8,12;8,044;8,04;77782,48;8,12;;1247;18945
2021-04-07;DI1N25;BRBMEFD1I603;FINANCIAL;8,43;8,5;8,452;8,48;70721,66;8,559;;13;270
2021-04-07;DI1N26;BRBMEFD1I611;FINANCIAL;8,75;8,83;8,767;8,78;64272,91;8,833;;46;1085
2021-04-07;DI1Q21;BRBMEFD1I6P6;FINANCIAL;3,615;3,65;3,626;3,64;98856,14;3,644;;43;8835
2021-04-07;DI1U21;BRBMEFD1I6Q4;FINANCIAL;3,89;3,93;3,898;3,93;98445,7;3,907;;15;940
2021-04-07;DI1V21;BRBMEFD1I447;FINANCIAL;4,045;4,13;4,091;4,105;98030,64;4,125;;3028;69145
2021-04-07;DI1V22;BRBMEFD1I5L7;FINANCIAL;6,155;6,29;6,235;6,24;91306,59;6,285;;1594;17535
2021-04-07;DI1V23;BRBMEFD1I645;FINANCIAL;7,47;7,585;7,521;7,535;83330,47;7,617;;129;1580
2021-04-07;DI1V24;BRBMEFD1I6G5;FINANCIAL;8,18;8,18;8,18;8,18;75902,35;8,245;;2;25
2021-04-07;DI1V25;BRBMEFD1I6R2;FINANCIAL;;;;;68832,46;8,694;;;
2021-04-07;DI1X21;BRBMEFD1I6U6;FINANCIAL;4,26;4,32;4,287;4,32;97618,11;4,309;;10;640
2021-04-07;DI1Z21;BRBMEFD1I6V4;FINANCIAL;4,44;4,48;4,477;4,48;97187,55;4,481;;6;235
2021-04-07;DOLF22;BRBMEFDOL5X6;FINANCIAL;;;;;5790,963;;;;
2021-04-07;DOLF23;BRBMEFDOL660;FINANCIAL;;;;;6193,399;;;;
2021-04-07;DOLF24;BRBMEFDOL694;FINANCIAL;;;;;6704,181;;;;
2021-04-07;DOLF25;BRBMEFDOL3O0;FINANCIAL;;;;;7238,155;;;;
2021-04-07;DOLG22;BRBMEFDOL6H7;FINANCIAL;;;;;5815,686;;;;
2021-04-07;DOLH22;BRBMEFDOL6I5;FINANCIAL;;;;;5843,207;;;;
2021-04-07;DOLJ22;BRBMEFDOL538;FINANCIAL;;;;;5872,613;;;;
2021-04-07;DOLJ23;BRBMEFDOL5M9;FINANCIAL;;;;;6317,607;;;;
2021-04-07;DOLJ24;BRBMEFDOL6J3;FINANCIAL;;;;;6821,844;;;;
2021-04-07;DOLK21;BRBMEFDOL6A2;FINANCIAL;5557;5662,5;5607,427;5620;5642,854;;;38514;258615
2021-04-07;DOLM21;BRBMEFDOL6B0;FINANCIAL;;;;;5655,091;;;;
2021-04-07;DOLN21;BRBMEFDOL4F6;FINANCIAL;;;;;5669,203;;;;
2021-04-07;DOLN22;BRBMEFDOL561;FINANCIAL;;;;;5968,773;;;;
2021-04-07;DOLN23;BRBMEFDOL5C0;FINANCIAL;;;;;6442,585;;;;
2021-04-07;DOLN24;BRBMEFDOL5B2;FINANCIAL;;;;;6969,087;;;;
2021-04-07;DOLQ21;BRBMEFDOL6C8;FINANCIAL;;;;;5686,116;;;;
2021-04-07;DOLU21;BRBMEFDOL6D6;FINANCIAL;;;;;5705,485;;;;
2021-04-07;DOLV21;BRBMEFDOL5U2;FINANCIAL;;;;;5724,664;;;;
2021-04-07;DOLV22;BRBMEFDOL5D8;FINANCIAL;;;;;6080,759;;;;
2021-04-07;DOLV23;BRBMEFDOL6E4;FINANCIAL;;;;;6583,904;;;;
2021-04-07;DOLX21;BRBMEFDOL6F1;FINANCIAL;5690;5690;5690;5690;5743,604;;;1;5
2021-04-07;DOLZ21;BRBMEFDOL6G9;FINANCIAL;;;;;5763,624;;;;
2021-04-07;ETHF22;BRBMEFETH3V5;AGRIBUSINESS;;;;;2662,5;;;;
2021-04-07;ETHG22;BRBMEFETH3W3;AGRIBUSINESS;;;;;2655;;;;
2021-04-07;ETHH22;BRBMEFETH3X1;AGRIBUSINESS;;;;;2550;;;;
2021-04-07;ETHJ21;BRBMEFETH3N2;AGRIBUSINESS;2430;2465;2449,1;2465;2463,5;;;43;320
2021-04-07;ETHK21;BRBMEFETH3K8;AGRIBUSINESS;2459;2475;2465,83;2465;2457,5;;;29;468
2021-04-07;ETHM21;BRBMEFETH3O0;AGRIBUSINESS;2489;2520;2497,54;2520;2510,5;;;25;440
2021-04-07;ETHN21;BRBMEFETH3P7;AGRIBUSINESS;2500;2520;2504;2520;2490;;;11;325
2021-04-07;ETHQ21;BRBMEFETH3Q5;AGRIBUSINESS;2535;2540;2535,09;2540;2552,5;;;7;204
2021-04-07;ETHU21;BRBMEFETH3R3;AGRIBUSINESS;2550;2560;2554,61;2560;2567,5;;;4;130
2021-04-07;ETHV21;BRBMEFETH3S1;AGRIBUSINESS;;;;;2580;;;;
2021-04-07;ETHX21;BRBMEFETH3T9;AGRIBUSINESS;;;;;2625;;;;
2021-04-07;ETHZ21;BRBMEFETH3U7;AGRIBUSINESS;;;;;2652,5;;;;
2021-04-07;EUPK21;BRBMEFEUP0S4;FINANCIAL;1186,5;1190,9;1187,6;1187,3;1187,296;;;16;10691
2021-04-07;EUPM21;BRBMEFEUP0T2;FINANCIAL;1187,7;1188,5;1188,1;1188,3;1188,06;;;5;87
2021-04-07;EUPN21;BRBMEFEUP0U0;FINANCIAL;;;;;1188,848;;;;
2021-04-07;EUPQ21;BRBMEFEUP0V8;FINANCIAL;;;;;1189,635;;;;
2021-04-07;EUPU21;BRBMEFEUP0W6;FINANCIAL;;;;;1190,409;;;;
2021-04-07;EURK21;BRBMEFEUR5T9;FINANCIAL;6639,4;6639,4;6639,4;6639,4;6699,035;;;1;130
2021-04-07;EURM21;BRBMEFEUR5U7;FINANCIAL;;;;;6717,477;;;;
2021-04-07;EURN21;BRBMEFEUR5V5;FINANCIAL;;;;;6738,929;;;;
2021-04-07;EURQ21;BRBMEFEUR5W3;FINANCIAL;;;;;6763,22;;;;
2021-04-07;EURU21;BRBMEFEUR5X1;FINANCIAL;;;;;6790,219;;;;
