RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2021-03-24;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;82475,96;2,142;;;
2021-03-24;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;78282,55;2,321;;;
2021-03-24;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;74327,84;2,471;;;
2021-03-24;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;72897,28;2,48;;;
2021-03-24;DCOG22;BRBMEFDCO3P8;FINANCIAL;;;;;100831,99;-0,946;;;
2021-03-24;DCOH22;BRBMEFDCO3Q6;FINANCIAL;;;;;100758,4;-0,79;;;
2021-03-24;DCOJ21;BRBMEFDCO214;FINANCIAL;;;;;101817,83;-80,342;;;
2021-03-24;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;100633,95;-0,608;;;
2021-03-24;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;99511,12;0,239;;;
2021-03-24;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;98113,47;0,627;;;
2021-03-24;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;96086,96;0,998;;;
2021-03-24;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;101731,01;-15,314;;;
2021-03-24;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;101643,87;-8,438;;;
2021-03-24;DCON21;BRBMEFDCO115;FINANCIAL;;;;;101563,8;-5,599;;;
2021-03-24;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;100344,02;-0,266;;;
2021-03-24;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;99232,64;0,335;;;
2021-03-24;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;97662,62;0,721;;;
2021-03-24;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;95632,16;1,054;;;
2021-03-24;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;93318,46;1,339;;;
2021-03-24;DCOQ21;BRBMEFDCO3J1;FINANCIAL;;;;;101460,94;-3,957;;;
2021-03-24;DCOU21;BRBMEFDCO3K9;FINANCIAL;;;;;101369,56;-3,021;;;
2021-03-24;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;101272,34;-2,368;;;
2021-03-24;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;100029,46;-0,019;;;
2021-03-24;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;98855,63;0,452;;;
2021-03-24;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;97192,5;0,808;;;
2021-03-24;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;95045,31;1,136;;;
2021-03-24;DCOX21;BRBMEFDCO3M5;FINANCIAL;;;;;101168,51;-1,873;;;
2021-03-24;DCOZ21;BRBMEFDCO3N3;FINANCIAL;;;;;101057,57;-1,495;;;
2021-03-24;DDIF22;BRBMEFDDI1P9;FINANCIAL;-0,566;-0,566;-0,566;-0,566;100947,82;-1,186;;2;5000
2021-03-24;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;99757,22;0,135;;;
2021-03-24;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;98460,81;0,555;;;
2021-03-24;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;96693,72;0,892;;;
2021-03-24;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;94477,1;1,206;;;
2021-03-24;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;91931,59;1,496;;;
2021-03-24;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;89542,78;1,698;;;
2021-03-24;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;87200,3;1,86;;;
2021-03-24;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;84791,9;2,014;;;
2021-03-24;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;82475,96;2,142;;;
2021-03-24;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;78282,55;2,321;;;
2021-03-24;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;74327,84;2,471;;;
2021-03-24;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;72897,28;2,48;;;
2021-03-24;DDIG22;BRBMEFDDI6X2;FINANCIAL;;;;;100831,99;-0,946;;;
2021-03-24;DDIH22;BRBMEFDDI6Y0;FINANCIAL;;;;;100758,4;-0,79;;;
2021-03-24;DDIJ21;BRBMEFDDI586;FINANCIAL;-63,242;-63,242;-63,242;-63,242;101817,83;-80,342;;1;2001
2021-03-24;DDIJ22;BRBMEFDDI5I5;FINANCIAL;;;;;100633,95;-0,608;;;
2021-03-24;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;99511,12;0,239;;;
2021-03-24;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;98113,47;0,627;;;
2021-03-24;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;96086,96;0,998;;;
2021-03-24;DDIK21;BRBMEFDDI6P8;FINANCIAL;-11,85;-11,85;-11,85;-11,85;101731,01;-15,314;;1;2002
2021-03-24;DDIM21;BRBMEFDDI6Q6;FINANCIAL;;;;;101643,87;-8,438;;;
2021-03-24;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;101563,8;-5,599;;;
2021-03-24;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;100344,02;-0,266;;;
2021-03-24;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;99232,64;0,335;;;
2021-03-24;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;97662,62;0,721;;;
2021-03-24;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;95632,16;1,054;;;
2021-03-24;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;93318,46;1,339;;;
2021-03-24;DDIQ21;BRBMEFDDI6R4;FINANCIAL;;;;;101460,94;-3,957;;;
2021-03-24;DDIU21;BRBMEFDDI6S2;FINANCIAL;;;;;101369,56;-3,021;;;
2021-03-24;DDIV21;BRBMEFDDI5C8;FINANCIAL;;;;;101272,34;-2,368;;;
2021-03-24;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;100029,46;-0,019;;;
2021-03-24;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;98855,63;0,452;;;
2021-03-24;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;97192,5;0,808;;;
2021-03-24;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;95045,31;1,136;;;
2021-03-24;DDIX21;BRBMEFDDI6U8;FINANCIAL;;;;;101168,51;-1,873;;;
2021-03-24;DDIZ21;BRBMEFDDI6V6;FINANCIAL;;;;;101057,57;-1,495;;;
2021-03-24;DI1F22;BRBMEFD1I1N2;FINANCIAL;4,625;4,785;4,694;4,75;96469,3;4,73;;15925;590345
2021-03-24;DI1F23;BRBMEFD1I355;FINANCIAL;6,355;6,66;6,5;6,59;89341,48;6,56;;34438;588511
2021-03-24;DI1F24;BRBMEFD1I348;FINANCIAL;7,365;7,71;7,535;7,62;81663,14;7,61;;14117;195892
2021-03-24;DI1F25;BRBMEFD1I2Z4;FINANCIAL;7,87;8,25;8,05;8,14;74426,12;8,15;;16619;238460
2021-03-24;DI1F26;BRBMEFD1I4F2;FINANCIAL;8,15;8,53;8,279;8,42;67952,15;8,43;;824;10065
2021-03-24;DI1F27;BRBMEFD1I4Z0;FINANCIAL;8,4;8,79;8,603;8,68;61816,59;8,7;;11704;136905
2021-03-24;DI1F28;BRBMEFD1I4Y3;FINANCIAL;8,64;8,95;8,8;8,86;56342,32;8,855;;69;400
2021-03-24;DI1F29;BRBMEFD1I4K2;FINANCIAL;8,69;9,08;8,871;8,96;51352,58;8,98;;4513;53745
2021-03-24;DI1F30;BRBMEFD1I504;FINANCIAL;8,86;9,14;8,902;9,06;46832,98;9,065;;83;420
2021-03-24;DI1F31;BRBMEFD1I686;FINANCIAL;8,82;9,2;8,995;9,08;42715,25;9,12;;1144;12340
2021-03-24;DI1F33;BRBMEFD1I678;FINANCIAL;9,02;9,21;9,103;9,21;35127,96;9,312;;7;525
2021-03-24;DI1F35;BRBMEFD1I6J9;FINANCIAL;;;;;28930,18;9,451;;;
2021-03-24;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;26451,04;9,451;;;
2021-03-24;DI1G22;BRBMEFD1I6X0;FINANCIAL;4,825;4,97;4,908;4,97;95980,12;4,88;;21;2285
2021-03-24;DI1H22;BRBMEFD1I6Y8;FINANCIAL;4,98;5,17;5,059;5,14;95456,96;5,09;;46;2015
2021-03-24;DI1J21;BRBMEFD1I439;FINANCIAL;2,65;2,652;2,65;2,652;99937,7;2,652;;30;130850
2021-03-24;DI1J22;BRBMEFD1I5H5;FINANCIAL;5,145;5,335;5,228;5,29;94873,12;5,275;;4814;94840
2021-03-24;DI1J23;BRBMEFD1I5T0;FINANCIAL;6,675;6,975;6,832;6,92;87385;6,89;;261;3020
2021-03-24;DI1J24;BRBMEFD1I6C4;FINANCIAL;7,52;7,73;7,688;7,73;79884,43;7,763;;49;330
2021-03-24;DI1J25;BRBMEFD1I6M3;FINANCIAL;7,99;8,14;8,071;8,14;72746,84;8,254;;4;55
2021-03-24;DI1K21;BRBMEFD1I6N1;FINANCIAL;2,662;2,664;2,662;2,662;99729,31;2,662;;28;115145
2021-03-24;DI1M21;BRBMEFD1I6O9;FINANCIAL;3,01;3,032;3,023;3,026;99446,62;3,02;;22;89130
2021-03-24;DI1N21;BRBMEFD1I3W9;FINANCIAL;3,29;3,36;3,322;3,345;99117,37;3,34;;5819;280350
2021-03-24;DI1N22;BRBMEFD1I3X7;FINANCIAL;5,6;5,83;5,708;5,78;93129,99;5,765;;8275;121229
2021-03-24;DI1N23;BRBMEFD1I454;FINANCIAL;6,955;7,275;7,077;7,19;85487,73;7,165;;4633;56223
2021-03-24;DI1N24;BRBMEFD1I462;FINANCIAL;7,66;8,01;7,824;7,92;78058,16;7,91;;773;11265
2021-03-24;DI1N25;BRBMEFD1I603;FINANCIAL;8,14;8,37;8,182;8,33;71318,71;8,27;;22;1280
2021-03-24;DI1N26;BRBMEFD1I611;FINANCIAL;8,31;8,59;8,484;8,59;64877,29;8,577;;7;65
2021-03-24;DI1Q21;BRBMEFD1I6P6;FINANCIAL;3,59;3,65;3,608;3,65;98730,54;3,642;;14;2270
2021-03-24;DI1U21;BRBMEFD1I6Q4;FINANCIAL;3,86;3,965;3,896;3,965;98302,64;3,927;;14;1895
2021-03-24;DI1V21;BRBMEFD1I447;FINANCIAL;4,055;4,185;4,108;4,15;97876,81;4,15;;4297;135405
2021-03-24;DI1V22;BRBMEFD1I5L7;FINANCIAL;6,025;6,29;6,15;6,23;91193,23;6,22;;2788;60225
2021-03-24;DI1V23;BRBMEFD1I645;FINANCIAL;7,185;7,5;7,394;7,5;83436,21;7,451;;133;1040
2021-03-24;DI1V24;BRBMEFD1I6G5;FINANCIAL;7,96;8,1;8,046;8,08;76231,23;8,025;;15;150
2021-03-24;DI1V25;BRBMEFD1I6R2;FINANCIAL;8,28;8,28;8,28;8,28;69449,24;8,408;;1;10
2021-03-24;DI1X21;BRBMEFD1I6U6;FINANCIAL;4,245;4,365;4,355;4,365;97460,37;4,328;;15;675
2021-03-24;DI1Z21;BRBMEFD1I6V4;FINANCIAL;4,445;4,58;4,513;4,57;97027,87;4,493;;33;1460
2021-03-24;DOLF22;BRBMEFDOL5X6;FINANCIAL;;;;;5750,206;;;;
2021-03-24;DOLF23;BRBMEFDOL660;FINANCIAL;;;;;6135,738;;;;
2021-03-24;DOLF24;BRBMEFDOL694;FINANCIAL;;;;;6625,413;;;;
2021-03-24;DOLF25;BRBMEFDOL3O0;FINANCIAL;;;;;7139,182;;;;
2021-03-24;DOLG22;BRBMEFDOL6H7;FINANCIAL;;;;;5772,881;;;;
2021-03-24;DOLH22;BRBMEFDOL6I5;FINANCIAL;;;;;5800,284;;;;
2021-03-24;DOLJ21;BRBMEFDOL5L1;FINANCIAL;5492,5;5644;5566,172;5622,5;5598,48;;;43231;326680
2021-03-24;DOLJ22;BRBMEFDOL538;FINANCIAL;;;;;5828,77;;;;
2021-03-24;DOLJ23;BRBMEFDOL5M9;FINANCIAL;;;;;6257,637;;;;
2021-03-24;DOLK21;BRBMEFDOL6A2;FINANCIAL;5642,5;5642,5;5642,5;5642,5;5605,394;;;1;5
2021-03-24;DOLM21;BRBMEFDOL6B0;FINANCIAL;5600,5;5600,5;5600,5;5600,5;5616,513;;;2;20
2021-03-24;DOLN21;BRBMEFDOL4F6;FINANCIAL;;;;;5630,731;;;;
2021-03-24;DOLN22;BRBMEFDOL561;FINANCIAL;;;;;5920,761;;;;
2021-03-24;DOLN23;BRBMEFDOL5C0;FINANCIAL;;;;;6378,615;;;;
2021-03-24;DOLN24;BRBMEFDOL5B2;FINANCIAL;;;;;6875,205;;;;
2021-03-24;DOLQ21;BRBMEFDOL6C8;FINANCIAL;;;;;5647,068;;;;
2021-03-24;DOLU21;BRBMEFDOL6D6;FINANCIAL;;;;;5666,541;;;;
2021-03-24;DOLV21;BRBMEFDOL5U2;FINANCIAL;5631,5;5631,5;5631,5;5631,5;5685,735;;;2;15
2021-03-24;DOLV22;BRBMEFDOL5D8;FINANCIAL;;;;;6027,551;;;;
2021-03-24;DOLV23;BRBMEFDOL6E4;FINANCIAL;;;;;6510,621;;;;
2021-03-24;DOLX21;BRBMEFDOL6F1;FINANCIAL;;;;;5704,176;;;;
2021-03-24;DOLZ21;BRBMEFDOL6G9;FINANCIAL;;;;;5723,319;;;;
2021-03-24;ETHF22;BRBMEFETH3V5;AGRIBUSINESS;;;;;2500;;;;
2021-03-24;ETHG22;BRBMEFETH3W3;AGRIBUSINESS;;;;;2500;;;;
2021-03-24;ETHH21;BRBMEFETH3M4;AGRIBUSINESS;2220;2255;2221,34;2220;2270,5;;;4;26
2021-03-24;ETHH22;BRBMEFETH3X1;AGRIBUSINESS;;;;;2550;;;;
2021-03-24;ETHJ21;BRBMEFETH3N2;AGRIBUSINESS;2150;2150;2150;2150;2150;;;3;76
2021-03-24;ETHK21;BRBMEFETH3K8;AGRIBUSINESS;2190;2200;2195;2190;2190;;;3;60
2021-03-24;ETHM21;BRBMEFETH3O0;AGRIBUSINESS;2215;2215;2215;2215;2200;;;2;30
2021-03-24;ETHN21;BRBMEFETH3P7;AGRIBUSINESS;2215;2215;2215;2215;2210;;;2;30
2021-03-24;ETHQ21;BRBMEFETH3Q5;AGRIBUSINESS;2270;2275;2272,63;2270;2335;;;3;57
2021-03-24;ETHU21;BRBMEFETH3R3;AGRIBUSINESS;2250;2270;2254,65;2250;2315;;;7;101
2021-03-24;ETHV21;BRBMEFETH3S1;AGRIBUSINESS;2285;2290;2288,05;2289,5;2325;;;5;90
2021-03-24;ETHX21;BRBMEFETH3T9;AGRIBUSINESS;;;;;2440;;;;
2021-03-24;ETHZ21;BRBMEFETH3U7;AGRIBUSINESS;;;;;2490;;;;
2021-03-24;EUPJ21;BRBMEFEUP0R6;FINANCIAL;1181,7;1184,2;1182,35;1182,7;1182,452;;;31;15425
2021-03-24;EUPK21;BRBMEFEUP0S4;FINANCIAL;;;;;1183,134;;;;
2021-03-24;EUPM21;BRBMEFEUP0T2;FINANCIAL;1183,2;1183,8;1183,78;1183,8;1183,904;;;12;15121
2021-03-24;EUPN21;BRBMEFEUP0U0;FINANCIAL;;;;;1184,703;;;;
2021-03-24;EUPQ21;BRBMEFEUP0V8;FINANCIAL;;;;;1185,455;;;;
