RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2021-03-03;AUSJ21;BRBMEFAUS0R7;FINANCIAL;779;781;779,99;779,6;780,118;;;13;469
2021-03-03;AUSK21;BRBMEFAUS0S5;FINANCIAL;;;;;780,205;;;;
2021-03-03;AUSM21;BRBMEFAUS0T3;FINANCIAL;;;;;780,278;;;;
2021-03-03;AUSN21;BRBMEFAUS0U1;FINANCIAL;;;;;780,34;;;;
2021-03-03;AUSQ21;BRBMEFAUS0V9;FINANCIAL;;;;;780,371;;;;
2021-03-03;B3SAOH21;BRB3SA330027;FINANCIAL;52,94;57,24;54,78;56,55;56,63;;;605;216100
2021-03-03;B3SAOJ21;BRB3SA340026;FINANCIAL;53,03;57,09;54,12;57,09;56,75;;;164;68600
2021-03-03;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;305,1;308,95;307,45;308,5;308,55;;;294;720
2021-03-03;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;303;305,5;304,52;305,5;305,5;;;26;36
2021-03-03;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;297,15;300,3;299,83;300,2;300,2;;;282;1095
2021-03-03;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;299;300;299,85;300;300,25;;;2;14
2021-03-03;BGIN21;BRBMEFBGI5W5;AGRIBUSINESS;303,85;303,85;303,85;303,85;309,55;;;1;1
2021-03-03;BGIQ21;BRBMEFBGI5Y1;AGRIBUSINESS;;;;;276,7;;;;
2021-03-03;BGIU21;BRBMEFBGI5Z8;AGRIBUSINESS;;;;;284;;;;
2021-03-03;BGIV21;BRBMEFBGI5V7;AGRIBUSINESS;306;311,3;309,28;311;312,8;;;79;168
2021-03-03;BGIX21;BRBMEFBGI609;AGRIBUSINESS;;;;;309,9;;;;
2021-03-03;BGIZ21;BRBMEFBGI5X3;AGRIBUSINESS;;;;;284,75;;;;
2021-03-03;BRIJ21;BRBMEFBRI2Y5;FINANCIAL;18179;18875;18549;18644;18641;;;33;306
2021-03-03;BRIM21;BRBMEFBRI2Z2;FINANCIAL;18559;18673;18629;18656;18716;;;3;30
2021-03-03;CADJ21;BRBMEFCAD3L3;FINANCIAL;4562;4563;4562,4;4562;4558,277;;;3;15
2021-03-03;CADK21;BRBMEFCAD3M1;FINANCIAL;;;;;4563,526;;;;
2021-03-03;CADM21;BRBMEFCAD3N9;FINANCIAL;;;;;4571,09;;;;
2021-03-03;CADN21;BRBMEFCAD3O7;FINANCIAL;;;;;4579,712;;;;
2021-03-03;CADQ21;BRBMEFCAD3P4;FINANCIAL;;;;;4590,438;;;;
2021-03-03;CANJ21;BRBMEFCAN0R4;FINANCIAL;1262;1263,4;1263;1263,4;1262,638;;;50;907
2021-03-03;CANK21;BRBMEFCAN0S2;FINANCIAL;;;;;1262,634;;;;
2021-03-03;CANM21;BRBMEFCAN0T0;FINANCIAL;;;;;1262,63;;;;
2021-03-03;CANN21;BRBMEFCAN0U8;FINANCIAL;;;;;1262,64;;;;
2021-03-03;CANQ21;BRBMEFCAN0V6;FINANCIAL;;;;;1262,711;;;;
2021-03-03;CCMF22;BRBMEFCCP2B0;AGRIBUSINESS;;;;;83,62;;;;
2021-03-03;CCMH21;BRBMEFCCP254;AGRIBUSINESS;87,32;88,41;88,02;88,06;88,12;;;1907;3011
2021-03-03;CCMH22;BRBMEFCCP2A2;AGRIBUSINESS;;;;;76,55;;;;
2021-03-03;CCMK21;BRBMEFCCP270;AGRIBUSINESS;88,86;91,1;90,08;91,05;91,01;;;3604;5224
2021-03-03;CCMK22;BRBMEFCCP2C8;AGRIBUSINESS;;;;;62;;;;
2021-03-03;CCMN21;BRBMEFCCP288;AGRIBUSINESS;84,49;87,06;86,31;86,57;86,69;;;206;740
2021-03-03;CCMU21;BRBMEFCCP262;AGRIBUSINESS;80,58;82,4;81,63;82,29;82,32;;;393;778
2021-03-03;CCMU22;BRBMEFCCP2D6;AGRIBUSINESS;;;;;62,5;;;;
2021-03-03;CCMX21;BRBMEFCCP296;AGRIBUSINESS;81,99;83,49;83,05;83,2;83,2;;;42;74
2021-03-03;CCROOH21;BRCCRO330026;FINANCIAL;10,65;11,25;10,77;11,25;11,04;;;268;189100
2021-03-03;CCROOJ21;BRCCRO340025;FINANCIAL;10,65;11,29;10,91;11,12;11,06;;;118;75600
2021-03-03;CHFJ21;BRBMEFCHF379;FINANCIAL;;;;;6270,923;;;;
2021-03-03;CHFK21;BRBMEFCHF387;FINANCIAL;;;;;6282,917;;;;
2021-03-03;CHFM21;BRBMEFCHF395;FINANCIAL;;;;;6298,805;;;;
2021-03-03;CHFN21;BRBMEFCHF3A7;FINANCIAL;;;;;6316,251;;;;
2021-03-03;CHFQ21;BRBMEFCHF3B5;FINANCIAL;;;;;6336,245;;;;
2021-03-03;CHLJ21;BRBMEFCHL0R9;FINANCIAL;727150;727650;727558,92;727650;726817,5;;;4;112
2021-03-03;CHLK21;BRBMEFCHL0S7;FINANCIAL;;;;;726530;;;;
2021-03-03;CHLM21;BRBMEFCHL0T5;FINANCIAL;;;;;726370;;;;
2021-03-03;CHLN21;BRBMEFCHL0U3;FINANCIAL;;;;;726380;;;;
2021-03-03;CHLQ21;BRBMEFCHL0V1;FINANCIAL;;;;;725590;;;;
2021-03-03;CIELOH21;BRCIEL330028;FINANCIAL;3,25;3,44;3,3;3,39;3,4;;;130;445000
2021-03-03;CIELOJ21;BRCIEL340027;FINANCIAL;3,26;3,41;3,3;3,39;3,4;;;55;201000
2021-03-03;CLPJ21;BRBMEFCLP370;FINANCIAL;7912;7913;7912,476;7913;7918,7;;;3;21
2021-03-03;CLPK21;BRBMEFCLP388;FINANCIAL;;;;;7930,9;;;;
2021-03-03;CLPM21;BRBMEFCLP396;FINANCIAL;;;;;7945,8;;;;
2021-03-03;CLPN21;BRBMEFCLP3A9;FINANCIAL;;;;;7960,7;;;;
2021-03-03;CLPQ21;BRBMEFCLP3B7;FINANCIAL;;;;;7988,5;;;;
2021-03-03;CMIGPH21;BRCMIG430023;FINANCIAL;11,4;11,92;11,68;11,72;11,78;;;150;165800
2021-03-03;CMIGPJ21;BRCMIG440022;FINANCIAL;11,53;11,93;11,76;11,85;11,8;;;12;10800
2021-03-03;CNHJ21;BRBMEFCNH0R7;FINANCIAL;6485,5;6492;6485,89;6492;6487,735;;;2;50
2021-03-03;CNHK21;BRBMEFCNH0S5;FINANCIAL;;;;;6501,975;;;;
2021-03-03;CNHM21;BRBMEFCNH0T3;FINANCIAL;;;;;6515,964;;;;
2021-03-03;CNHN21;BRBMEFCNH0U1;FINANCIAL;;;;;6529,339;;;;
2021-03-03;CNHQ21;BRBMEFCNH0V9;FINANCIAL;;;;;6543,035;;;;
2021-03-03;CNYJ21;BRBMEFCNY378;FINANCIAL;;;;;8868,469;;;;
2021-03-03;CNYK21;BRBMEFCNY386;FINANCIAL;;;;;8857,218;;;;
2021-03-03;CNYM21;BRBMEFCNY394;FINANCIAL;;;;;8850,103;;;;
2021-03-03;CNYN21;BRBMEFCNY3A6;FINANCIAL;;;;;8847,689;;;;
2021-03-03;CNYQ21;BRBMEFCNY3B4;FINANCIAL;;;;;8848,814;;;;
2021-03-03;COGNOH21;BRCOGN330018;FINANCIAL;3,47;3,68;3,59;3,64;3,67;;;131;217000
2021-03-03;COGNOJ21;BRCOGN340017;FINANCIAL;3,47;3,69;3,56;3,69;3,68;;;113;173700
2021-03-03;DAPF22;BRBMEFDAP322;FINANCIAL;-0,5;-0,5;-0,5;-0,5;100440,56;-0,5;;7;886
2021-03-03;DAPF23;BRBMEFDAP3I4;FINANCIAL;;;;;97393,59;1,42;;;
2021-03-03;DAPH21;BRBMEFDAP3G8;FINANCIAL;;;;;100176,72;-5,41;;;
2021-03-03;DAPJ21;BRBMEFDAP3H6;FINANCIAL;;;;;100472,22;-3,88;;;
2021-03-03;DAPK21;BRBMEFDAP1K4;FINANCIAL;-3,86;-3,86;-3,86;-3,86;100799,85;-3,86;;10;4697
2021-03-03;DAPK23;BRBMEFDAP1G2;FINANCIAL;1,65;1,74;1,68;1,65;96478,7;1,65;;15;374
2021-03-03;DAPK25;BRBMEFDAP330;FINANCIAL;2,82;2,92;2,88;2,82;89009,64;2,82;;18;9288
2021-03-03;DAPK35;BRBMEFDAP2L0;FINANCIAL;;;;;56853,98;4,07;;;
2021-03-03;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;34022,41;4,57;;;
2021-03-03;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;21580,55;4,6;;;
2021-03-03;DAPQ22;BRBMEFDAP116;FINANCIAL;0,51;0,64;0,62;0,51;99263,89;0,51;;10;2724
2021-03-03;DAPQ24;BRBMEFDAP1F4;FINANCIAL;2,59;2,67;2,64;2,59;91569,18;2,59;;19;4794
2021-03-03;DAPQ26;BRBMEFDAP1L2;FINANCIAL;3,18;3,23;3,2;3,18;84230,11;3,2;;13;1625
2021-03-03;DAPQ28;BRBMEFDAP280;FINANCIAL;3,48;3,6;3,48;3,48;77538,99;3,48;;19;590
2021-03-03;DAPQ30;BRBMEFDAP1E7;FINANCIAL;3,7;3,7;3,7;3,7;71403,91;3,64;;1;190
2021-03-03;DAPQ40;BRBMEFDAP3A1;FINANCIAL;;;;;43694,25;4,36;;;
2021-03-03;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;26926,86;4,57;;;
2021-03-03;DCOF22;BRBMEFDCO0R0;FINANCIAL;;;;;100149,82;-0,176;;;
2021-03-03;DCOF23;BRBMEFDCO0S8;FINANCIAL;;;;;99056,11;0,512;;;
2021-03-03;DCOF24;BRBMEFDCO0T6;FINANCIAL;;;;;97762,7;0,796;;;
2021-03-03;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;96016,73;1,066;;;
2021-03-03;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;93909,81;1,322;;;
2021-03-03;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;91494,38;1,569;;;
2021-03-03;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;89203,27;1,745;;;
2021-03-03;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;86793,27;1,914;;;
2021-03-03;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;84483;2,049;;;
2021-03-03;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;82391,05;2,142;;;
2021-03-03;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;78428,02;2,29;;;
2021-03-03;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;74543,5;2,433;;;
2021-03-03;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;73149,17;2,439;;;
2021-03-03;DCOG22;BRBMEFDCO3P8;FINANCIAL;;;;;100038,17;-0,041;;;
2021-03-03;DCOH22;BRBMEFDCO3Q6;FINANCIAL;;;;;99941,39;0,058;;;
2021-03-03;DCOJ21;BRBMEFDCO214;FINANCIAL;;;;;101067,03;-13,106;;;
2021-03-03;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;99852,47;0,135;;;
2021-03-03;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;98737,25;0,605;;;
2021-03-03;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;97418,41;0,848;;;
2021-03-03;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;95524,47;1,132;;;
2021-03-03;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;100976,29;-5,706;;;
2021-03-03;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;100887,56;-3,519;;;
2021-03-03;DCON21;BRBMEFDCO115;FINANCIAL;;;;;100794,26;-2,364;;;
2021-03-03;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;99578,75;0,314;;;
2021-03-03;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;98455,14;0,663;;;
2021-03-03;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;97005,17;0,914;;;
2021-03-03;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;95005,72;1,197;;;
2021-03-03;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;92857,32;1,423;;;
2021-03-03;DCOQ21;BRBMEFDCO3J1;FINANCIAL;;;;;100692,14;-1,628;;;
2021-03-03;DCOU21;BRBMEFDCO3K9;FINANCIAL;;;;;100596,55;-1,173;;;
2021-03-03;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;100489,99;-0,828;;;
2021-03-03;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;99262,43;0,462;;;
2021-03-03;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;98078,31;0,748;;;
2021-03-03;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;96473,76;1,006;;;
2021-03-03;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;94468,4;1,26;;;
2021-03-03;DCOX21;BRBMEFDCO3M5;FINANCIAL;;;;;100369,23;-0,545;;;
2021-03-03;DCOZ21;BRBMEFDCO3N3;FINANCIAL;;;;;100265,36;-0,349;;;
2021-03-03;DDIF22;BRBMEFDDI1P9;FINANCIAL;;;;;100149,82;-0,176;;;
2021-03-03;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;99056,11;0,512;;;
2021-03-03;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;97762,7;0,796;;;
2021-03-03;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;96016,73;1,066;;;
2021-03-03;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;93909,81;1,322;;;
2021-03-03;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;91494,38;1,569;;;
2021-03-03;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;89203,27;1,745;;;
2021-03-03;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;86793,27;1,914;;;
2021-03-03;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;84483;2,049;;;
2021-03-03;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;82391,05;2,142;;;
2021-03-03;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;78428,02;2,29;;;
2021-03-03;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;74543,5;2,433;;;
2021-03-03;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;73149,17;2,439;;;
2021-03-03;DDIG22;BRBMEFDDI6X2;FINANCIAL;;;;;100038,17;-0,041;;;
2021-03-03;DDIH22;BRBMEFDDI6Y0;FINANCIAL;;;;;99941,39;0,058;;;
2021-03-03;DDIJ21;BRBMEFDDI586;FINANCIAL;-15,963;8,721;-7,899;8,721;101067,03;-13,106;;7;7100
2021-03-03;DDIJ22;BRBMEFDDI5I5;FINANCIAL;;;;;99852,47;0,135;;;
2021-03-03;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;98737,25;0,605;;;
2021-03-03;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;97418,41;0,848;;;
2021-03-03;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;95524,47;1,132;;;
2021-03-03;DDIK21;BRBMEFDDI6P8;FINANCIAL;;;;;100976,29;-5,706;;;
2021-03-03;DDIM21;BRBMEFDDI6Q6;FINANCIAL;-3,52;-3,52;-3,52;-3,52;100887,56;-3,519;;1;500
2021-03-03;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;100794,26;-2,364;;;
2021-03-03;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;99578,75;0,314;;;
2021-03-03;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;98455,14;0,663;;;
2021-03-03;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;97005,17;0,914;;;
2021-03-03;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;95005,72;1,197;;;
2021-03-03;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;92857,32;1,423;;;
2021-03-03;DDIQ21;BRBMEFDDI6R4;FINANCIAL;;;;;100692,14;-1,628;;;
2021-03-03;DDIU21;BRBMEFDDI6S2;FINANCIAL;;;;;100596,55;-1,173;;;
2021-03-03;DDIV21;BRBMEFDDI5C8;FINANCIAL;;;;;100489,99;-0,828;;;
2021-03-03;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;99262,43;0,462;;;
2021-03-03;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;98078,31;0,748;;;
2021-03-03;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;96473,76;1,006;;;
2021-03-03;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;94468,4;1,26;;;
2021-03-03;DDIX21;BRBMEFDDI6U8;FINANCIAL;;;;;100369,23;-0,545;;;
2021-03-03;DDIZ21;BRBMEFDDI6V6;FINANCIAL;;;;;100265,36;-0,349;;;
2021-03-03;DI1F22;BRBMEFD1I1N2;FINANCIAL;3,755;4,01;3,923;3,81;96761,59;4,01;;21804;1025465
2021-03-03;DI1F23;BRBMEFD1I355;FINANCIAL;5,57;5,98;5,829;5,61;89899,27;5,98;;37770;656975
2021-03-03;DI1F24;BRBMEFD1I348;FINANCIAL;6,685;7,14;6,982;6,735;82317,77;7,14;;22330;247705
2021-03-03;DI1F25;BRBMEFD1I2Z4;FINANCIAL;7,25;7,77;7,593;7,31;75085,1;7,77;;21831;298150
2021-03-03;DI1F26;BRBMEFD1I4F2;FINANCIAL;7,62;8,11;7,909;7,63;68598,56;8,11;;2507;25615
2021-03-03;DI1F27;BRBMEFD1I4Z0;FINANCIAL;7,91;8,42;8,208;7,93;62441,57;8,42;;11970;141993
2021-03-03;DI1F28;BRBMEFD1I4Y3;FINANCIAL;8,13;8,61;8,434;8,18;56891,04;8,62;;214;1555
2021-03-03;DI1F29;BRBMEFD1I4K2;FINANCIAL;8,3;8,79;8,627;8,3;51791,38;8,79;;5041;41892
2021-03-03;DI1F30;BRBMEFD1I504;FINANCIAL;8,44;8,83;8,612;8,48;47087,18;8,934;;5;25
2021-03-03;DI1F31;BRBMEFD1I686;FINANCIAL;8,57;9,05;8,907;8,59;42762,14;9,05;;1424;13652
2021-03-03;DI1F33;BRBMEFD1I678;FINANCIAL;8,91;9,1;8,976;9,1;35207,61;9,242;;3;15
2021-03-03;DI1F35;BRBMEFD1I6J9;FINANCIAL;;;;;29030,14;9,381;;;
2021-03-03;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;26559,28;9,381;;;
2021-03-03;DI1G22;BRBMEFD1I6X0;FINANCIAL;3,945;4,19;4,165;3,98;96271,26;4,214;;20;730
2021-03-03;DI1H22;BRBMEFD1I6Y8;FINANCIAL;4,13;4,355;4,296;4,13;95809,12;4,392;;25;9170
2021-03-03;DI1J21;BRBMEFD1I439;FINANCIAL;2,17;2,2;2,182;2,172;99818,98;2,198;;285;548055
2021-03-03;DI1J22;BRBMEFD1I5H5;FINANCIAL;4,26;4,555;4,454;4,305;95289,08;4,555;;5812;91340
2021-03-03;DI1J23;BRBMEFD1I5T0;FINANCIAL;5,945;6,3;6,252;5,945;88048,58;6,3;;129;2400
2021-03-03;DI1J24;BRBMEFD1I6C4;FINANCIAL;6,86;7,23;6,977;6,86;80553,5;7,314;;7;50
2021-03-03;DI1J25;BRBMEFD1I6M3;FINANCIAL;7,37;7,74;7,589;7,37;73343,04;7,912;;8;510
2021-03-03;DI1K21;BRBMEFD1I6N1;FINANCIAL;2,326;2,38;2,351;2,35;99614,72;2,401;;32;37380
2021-03-03;DI1M21;BRBMEFD1I6O9;FINANCIAL;2,56;2,61;2,599;2,59;99363,57;2,629;;27;7480
2021-03-03;DI1N21;BRBMEFD1I3W9;FINANCIAL;2,72;2,84;2,769;2,73;99083,47;2,835;;5248;571999
2021-03-03;DI1N22;BRBMEFD1I3X7;FINANCIAL;4,745;5,07;4,959;4,78;93642,8;5,065;;11548;118646
2021-03-03;DI1N23;BRBMEFD1I454;FINANCIAL;6,225;6,65;6,513;6,255;86095,39;6,65;;8211;71973
2021-03-03;DI1N24;BRBMEFD1I462;FINANCIAL;7,03;7,48;7,308;7,07;78740,12;7,48;;1808;17152
2021-03-03;DI1N25;BRBMEFD1I603;FINANCIAL;7,48;7,82;7,494;7,48;71894,29;7,95;;13;235
2021-03-03;DI1N26;BRBMEFD1I611;FINANCIAL;7,78;8,19;8,089;7,79;65517,16;8,277;;63;775
2021-03-03;DI1Q21;BRBMEFD1I6P6;FINANCIAL;2,975;3,07;3,031;3,07;98747,98;3,07;;66;13740
2021-03-03;DI1U21;BRBMEFD1I6Q4;FINANCIAL;3,11;3,3;3,251;3,11;98377,07;3,3;;15;5835
2021-03-03;DI1V21;BRBMEFD1I447;FINANCIAL;3,26;3,45;3,377;3,29;98033,25;3,44;;5221;119300
2021-03-03;DI1V22;BRBMEFD1I5L7;FINANCIAL;5,215;5,575;5,479;5,255;91769,72;5,56;;2884;36838
2021-03-03;DI1V23;BRBMEFD1I645;FINANCIAL;6,505;6,875;6,677;6,515;84069,38;6,959;;124;1035
2021-03-03;DI1V24;BRBMEFD1I6G5;FINANCIAL;7,18;7,56;7,254;7,18;76866,85;7,636;;13;90
2021-03-03;DI1V25;BRBMEFD1I6R2;FINANCIAL;7,9;7,9;7,9;7,9;70057,5;8,088;;1;10
2021-03-03;DI1X21;BRBMEFD1I6U6;FINANCIAL;3,48;3,62;3,59;3,48;97669,77;3,6;;104;6160
2021-03-03;DI1Z21;BRBMEFD1I6V4;FINANCIAL;3,78;3,81;3,792;3,81;97270,65;3,779;;9;340
2021-03-03;DOLF22;BRBMEFDOL5X6;FINANCIAL;;;;;5883,447;;;;
2021-03-03;DOLF23;BRBMEFDOL660;FINANCIAL;;;;;6263,394;;;;
2021-03-03;DOLF24;BRBMEFDOL694;FINANCIAL;;;;;6750,94;;;;
2021-03-03;DOLF25;BRBMEFDOL3O0;FINANCIAL;;;;;7269,052;;;;
2021-03-03;DOLG22;BRBMEFDOL6H7;FINANCIAL;;;;;5906,82;;;;
2021-03-03;DOLH22;BRBMEFDOL6I5;FINANCIAL;;;;;5929,569;;;;
2021-03-03;DOLJ21;BRBMEFDOL5L1;FINANCIAL;5587,5;5780;5722,204;5623,5;5755,473;;;61214;461435
2021-03-03;DOLJ22;BRBMEFDOL538;FINANCIAL;;;;;5956,626;;;;
2021-03-03;DOLJ23;BRBMEFDOL5M9;FINANCIAL;;;;;6374,458;;;;
2021-03-03;DOLK21;BRBMEFDOL6A2;FINANCIAL;5755;5755;5755;5755;5762,096;;;6;5995
2021-03-03;DOLM21;BRBMEFDOL6B0;FINANCIAL;5764;5765;5764,998;5764;5771,584;;;5;4980
2021-03-03;DOLN21;BRBMEFDOL4F6;FINANCIAL;;;;;5782,548;;;;
2021-03-03;DOLN22;BRBMEFDOL561;FINANCIAL;;;;;6044,73;;;;
2021-03-03;DOLN23;BRBMEFDOL5C0;FINANCIAL;;;;;6500,445;;;;
2021-03-03;DOLN24;BRBMEFDOL5B2;FINANCIAL;;;;;7002,989;;;;
2021-03-03;DOLQ21;BRBMEFDOL6C8;FINANCIAL;;;;;5796,315;;;;
2021-03-03;DOLU21;BRBMEFDOL6D6;FINANCIAL;;;;;5812,646;;;;
2021-03-03;DOLV21;BRBMEFDOL5U2;FINANCIAL;;;;;5826,852;;;;
2021-03-03;DOLV22;BRBMEFDOL5D8;FINANCIAL;;;;;6148,514;;;;
2021-03-03;DOLV23;BRBMEFDOL6E4;FINANCIAL;;;;;6631,622;;;;
2021-03-03;DOLX21;BRBMEFDOL6F1;FINANCIAL;5851,5;5851,5;5851,5;5851,5;5841,509;;;1;5
2021-03-03;DOLZ21;BRBMEFDOL6G9;FINANCIAL;;;;;5859,408;;;;
2021-03-03;ETHF22;BRBMEFETH3V5;AGRIBUSINESS;;;;;2560;;;;
2021-03-03;ETHG22;BRBMEFETH3W3;AGRIBUSINESS;;;;;2570;;;;
2021-03-03;ETHH21;BRBMEFETH3M4;AGRIBUSINESS;2800;2890;2854,48;2850;2832;;;31;532
2021-03-03;ETHH22;BRBMEFETH3X1;AGRIBUSINESS;;;;;2575;;;;
2021-03-03;ETHJ21;BRBMEFETH3N2;AGRIBUSINESS;2550;2599;2578,78;2550;2545;;;6;46
2021-03-03;ETHK21;BRBMEFETH3K8;AGRIBUSINESS;2313;2313;2313;2313;2330;;;2;50
2021-03-03;ETHM21;BRBMEFETH3O0;AGRIBUSINESS;2295,5;2320;2305,95;2310;2340;;;6;105
2021-03-03;ETHN21;BRBMEFETH3P7;AGRIBUSINESS;2300;2320;2307,86;2320;2330;;;6;103
2021-03-03;ETHQ21;BRBMEFETH3Q5;AGRIBUSINESS;2350;2370;2363,16;2370;2385;;;6;30
2021-03-03;ETHU21;BRBMEFETH3R3;AGRIBUSINESS;2375;2400;2387;2390;2415;;;11;100
2021-03-03;ETHV21;BRBMEFETH3S1;AGRIBUSINESS;2405;2410;2408,49;2410;2430;;;6;100
2021-03-03;ETHX21;BRBMEFETH3T9;AGRIBUSINESS;2450;2469,5;2462,22;2460;2474;;;10;130
2021-03-03;ETHZ21;BRBMEFETH3U7;AGRIBUSINESS;;;;;2530;;;;
2021-03-03;EUPJ21;BRBMEFEUP0R6;FINANCIAL;1206,8;1208,1;1207,83;1207,2;1208,019;;;43;1115
2021-03-03;EUPK21;BRBMEFEUP0S4;FINANCIAL;;;;;1208,812;;;;
2021-03-03;EUPM21;BRBMEFEUP0T2;FINANCIAL;;;;;1209,656;;;;
2021-03-03;EUPN21;BRBMEFEUP0U0;FINANCIAL;;;;;1210,433;;;;
2021-03-03;EUPQ21;BRBMEFEUP0V8;FINANCIAL;;;;;1211,195;;;;
